과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,81조,납부기간에 특허료의 일부를 납부한 자의 추가납부 가부,"안녕하세요 변리사님! 특허권의 설정등록을 받으려는 자 등이 제79조제3항에 따른 납부기간에 특허료의 일부를 납부한 경우 제81조제1항의 추가납부기간에 특허료의 나머지를 납부할 수 있는지 질문드립니다. 즉, 제81조제1항이 납부기간에 특허료의 일부를 납부한 자에게도 적용이 있는 것인지 궁금합니다. 감사합니다! 저작자 표시컨텐츠변경비영리",문리적으로 보전명령을 하게 되면 그 기간(보전명령받은 날로부터 1개월)내에서만 납부할 수 있는 것으로 해석됩니다. 열공하세요~, ,,25.09.28
특허법,조문,81조의2,"추납기간, 보전기간","안녕하세요 변리사님 강의 잘듣고 있습니다. 특허료 납부기간 궁금한 점이 있습니다. 1. 81조의2. 1항에 따라 -요건 : '납부기간 또는 추납기간에' 특허료 일부를 안내면 -액션 : 보전명령 하여야함 2. 그럼 '납부기간에' 특허료 일부만 낸 상황을 가정했을때 -요건 : 또는 조건이므로 만족됨 -액션 : 법조항상 '하여야한다'이므로 재량이 아니라서, 납부기간이 끝나는 다음날에 보전명령 하게됨 3. 불합리한 결과 발생 -납부기간에 특허료를 하나도 안내면 추납기간 6개월이 주어지고 -납부기간에 특허료를 일부 내면, 납부기간 끝나면서 보전명령 받고, 1개월만 주어짐 -> 일부 낸 사람이 하나도 안낸사람보다 기간에 더 쫓겨야 하는 불합리가 발생 잘 납득이 안되어서 이게 맞는지 의문점이 있습니다.","네, 맞습니다. 이미 납부를 했다면 추납기간을 굳이 줄 필요가 없습니다", ,,25.10.26
특허법,조문,81조의3,81조의3. 회복기간,"안녕하세요 변리사님 회복기간에 대해 질문이 있습니다. 제81조의3(특허료의 추가납부 또는 보전에 의한 특허출원과 특허권의 회복 등) ① 특허권의 설정등록을 받으려는 자 또는 특허권자가 정당한 사유로 추가납부기간에 특허료를 내지 아니하였거나 보전기간에 보전하지 아니한 경우에는 그 사유가 소멸한 날부터 2개월 이내에 그 특허료를 내거나 보전할 수 있다. 다만, 추가납부기간의 만료일 또는 보전기간의 만료일 중 늦은 날부터 1년이 지난 때에는 그러하지 아니하다. <개정 2021. 10. 19.> ② 제1항에 따라 특허료를 내거나 보전한 자는 제81조제3항에도 불구하고 그 특허출원을 포기하지 아니한 것으로 보며, 그 특허권은 계속하여 존속하고 있던 것으로 본다. ③ 추가납부기간에 특허료를 내지 아니하였거나 보전기간에 보전하지 아니하여 특허발명의 특허권이 소멸한 경우 그 특허권자는 추가납부기간 또는 보전기간 만료일부터 3개월 이내에 제79조에 따른 특허료의 2배를 내고, 그 소멸한 권리의 회복을 신청할 수 있다. 이 경우 그 특허권은 계속하여 존속하고 있던 것으로 본다. ④ 제2항 또는 제3항에 따른 특허출원 또는 특허권의 효력은 추가납부기간 또는 보전기간이 지난 날부터 특허료를 내거나 보전한 날까지의 기간(이하 이 조에서 “효력제한기간”이라 한다) 중에 타인이 특허출원된 발명 또는 특허발명을 실시한 행위에 대해서는 그 효력이 미치지 아니한다. ⑤ 효력제한기간 중 국내에서 선의로 제2항 또는 제3항에 따른 특허출원된 발명 또는 특허발명을 업으로 실시하거나 이를 준비하고 있는 자는 그 실시하거나 준비하고 있는 발명 및 사업목적의 범위에서 그 특허출원된 발명 또는 특허발명에 대한 특허권에 대하여 통상실시권을 가진다. ⑥ 제5항에 따라 통상실시권을 가진 자는 특허권자 또는 전용실시권자에게 상당한 대가를 지급하여야 한다. ⑦ 제1항 본문에 따른 납부나 보전 또는 제3항 전단에 따른 신청에 필요한 사항은 총리령으로 정한다. <개정 2025. 10. 1.> [전문개정 2014. 6. 11.] 저 빨간 부분의 의미가 다른 것인지 궁금합니다. 가령 3항을 적용함에 있어서 추납기간 만료일이 25.8.10 보전기간 만료일이 25.7.10인 경우 늦은날인 25.8.10부터 3개월 후인 25.11.10 이내에 회복을 신청할 수 있는 것인가요?? 굳이 '늦은날' 문구에 차이를 둔 걸로 보아 이렇게 적용하는게 아닌것같아서 궁금증이 있습니다.","같은 의미입니다. 개정을 따로 따로 하다보니, 표현이 다른 것입니다. 열공하세요~", ,,25.10.26
특허법,조문,84조,[84조] 특허료의 반환,"안녕하세요 변리사님, 간단한 조문질문입니다. 84조 1항 5호 가목에서 협의결과신고명령은 동일인에 의한 특허출원에 한정한다라고 하는데, 그럼 서로 다른 출원인의 동일자 출원시에는 협의 결과 신고명령 이전에 취하하거나 포기하여도 5호의2 가목이 적용되어 심사청구료의 1/3만 반환하는게 맞나요? 감사합니다.",틀립니다. 거절이유통지전이니 제5호(다)목이 적용됩니다., ,,26.01.16
특허법,문제,,25년 기출 질문,안녕하세요 변리사님 기출문제집 157p 7번 문제 지문 ㄹ 질문드립니다. 54조1항에 따라 판단시점 소급효에 의해 선사용권이 발생한다고 해설에 나와있는데 54조1항 조문에는 55조와 달리 29조 36조만이 기재되었어도 선사용권 등에 대해서도 소급효가 인정되는건가요?,"제54조제1항의 제29조 및 제36조는 예시열거적이고, 나머지는 파리조약 4B에 의해 판단시점의 소급효가 인정됩니다. 파리조약 제4조 B는 “적법하게 된 우선권주장출원은 그사이에 이루어진 제3자의 행위(출원, 해당 발명의 공개, 실시 등) 등에 의하여 불리한 취급을 받지 아니하며, 이 경우에 제3자에게는 선출원권 또는 선사용권 등 어떠한 권리도 인정되지 아니한다”라고 규정되어 있습니다. 제54조의 문의인데 질문 카테고리도 안 맞고, 제목도 질문 규칙에 반하네요. 수정해 주세요.", ,,26.02.11
특허법,조문,84조 1항,[84조 1항 3호] 특허료 반환,"안녕하세요. 조문을 읽다가 의문이 들어 글 남깁니다. 84조 1항 3호에 '특허권의 존속기간의 연장등록을 무효로 한다는 심결이 확정된 해의 다음 해부터의 특허료 해당분' 을 반환한다고 쓰여있습니다. 워딩으로만 봤을 때, 기존 존속기간 만료 전에 연장등록이 무효가 되면 다음 해부터의 특허료 해당분을 반환하는거 같은데, 존속기간연장등록출원만 무효로 되면 원래 존속기간은 진행되어야 하는 것 아닌가요? 아니면 연장된 존속기간 진행중일 때를 전제로 하는지 궁금합니다. 감사합니다.","워딩을 잘못 이해하고 있네요. 예를 들어 연장등록이 5년이고 5년치 연장등록료를 모두 납부하였는데, 2년차에 무효심판에 의해 무효심결이 확정된 경우 3년-5년 사이에 연장등록료를 반환해 준다는 의미입니다. 열공하세요~", ,,26.02.22
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
