과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,202조,특허출원 등에 의한 우선권 주장의 특례,"안녕하세요 변리사님. 202조 공부를 하고 가장 마지막 정리 표인 [표5-7]를 공부하다가 유형중에 선출원과 후출원이 모두 PCT출원인 경우 확선의 지위에 대해 이해가 안가는 것이 있어서 질문드립니다. 이때 먼저 선출원이 PCT이므로 55조6항에 의해 201조4항에 따라 취하되어도 확선 적용시 다른 출원의 지위가 인정되고, 후출원이 PCT인 경우에는 202조2항단서에 의해 55조4항 적용하지 않아 확선의 지위가 없다고 배웠습니다. 그런데 이렇게 되면 서로 모순되는 것 아닌가 생각이 해서 여쭤봅니다. 55조6항에서 55조4항을 적용할 때 선출원이 국제특허출원인 경우에는 29조7항 적용하지 않는다고 하니 결국 확선지위를 인정한다는 것인데, 결국 조문에서 전제가 55조4항을 적용해야 나올 수 있는 말인데, 202조2항단서에 의하면 55조4항을 적용하지 않는다고 하니, 그렇다면 애초에 55조4항을 적용을 못하니 55조6항에 있는 ""4항을 적용할 때""라는 것이 발생 할 수 없지 않나 해서 질문드립니다. 만약 배운대로 이해를 하면 결론이 어떻게 되는 것인가요? 후출원의 국제출원일까지 제출된 원문에 기재된 발명 중 선출원의 원문에 기재된 발명과 같은 발명은 확선의 지위가 있는 것인가요? 없는것인가요? 변리사님 덕분에 특허법 강의를 잘 마무리하고 많이 배우고 특허법에 대해 많이 이해했습니다. 정말 감사합니다.","질문하신 내용을 살펴보니, 선출원이 번역문을 제출하지 않아서 취하간주되는 경우와 후출원이 번역문을 제출하지 않아서 취하간주되는 경우를 혼동하고 있는 것 같네요. 요지는 선출원은 취하간주되더라도 확선지위가 인정되고, 후출원은 취하간주되는 경우 확선지위가 인정되는 않는다는 것입니다. 열공하세요~", ,,20.05.30
특허법,조문,202조,국내우선권주장과 국제특허출원의 특례,"안녕하세요 변리사님. 최근에 질문한 [표 5-7] 국내우선권주장과 국제특허출권의 특례, 확선의 지위에서 선출원과 후출원이 모두 PCT출원인 경우, 선출원은 취하간주되더라도 확선지위가 인정되고, 후출원은 취하간주되는 경우 확선지위가 인정되는 않는다라는 것에 대해 잘 이해했습니다! 그렇다면 선출원, 후출원 둘 다 취하간주 되는 경우에는 선출원은 확선지위 있더라도 후출원은 확선지위 인정되지 않기 때문에 결국은 확선지위는 없는 것이 맞나요? 감사합니다!","네. 후출원의 확선지위가 없는 것입니다. 한편, 선출원의 확선지위가 있는지 여부는 법 제29조제5항 내지 제7항에 의합니다. 예를 들어, 국어로 국제특허출원하고 국제공개된 경우에는 취하간주되더라도 선출원은 확선의 지위가 있습니다. 열공하세요~", ,,20.06.03
특허법,조문,201조 5항,후단 해석의 문제,"안녕하세요 변리사님! PCT부분 공부하다 궁금증이 생겨서 질문드립니다. 201조 제5항 '특허출원인이 기준일까지 법 201조 제1항에 따라 발명의 설명, 청구범위 및 도면의 국어번역문을 제출한 경우에는 국제출원일까지 제출한 발명의 설명, 청구범위 및 도면을 최종 국어번역문에 따라 국제출원일에 법 제 47조 제1항에 따른 보정을 한 것으로 본다' 에서 후단의 내용 '국제출원일까지 제출한 발명의 설명, 청구범위 및 도면을 최종 국어번역문에 따라 국제출원일에 법 제 47조 제1항에 따른 보정을 한 것으로 본다'라는 부분이 이해가 되지 않는데, Q) 이 의미가 출원인이 보정된 최종 국어번역문을 제출하면 원문 또한 처음부터 보정된 내용으로 제출한 것으로 간주한다는 의미인가요?",네. 보정의 소급효가 인정된다는 것입니다. 열공하세요~ 답글기능 더보기, ,,20.06.08
특허법,조문,204조,보정서 및 설명서에 대한 번역문 또는 사본의 제출,안녕하세요 변리사님. 리담 특허법 p.632의 2.국제조사보고서 받은 후 보정(PCT 제19조 보정)의 (2)보정서 및 설명서에 대한 번역문 또는 사본의 제출 부분 글의 해석 관련하여 질문이 있습니다. '각 지정국 법령에 따라 지정국에 보정서 및 설명서의 번역문 또는 사본을 제출하여야' 부분에서 사본이라 함은 번역문의 사본을 뜻하는 것으로 생각되는데 확인차 질문드립니다. '보정서 및 설명서의 사본'이 아니라 '보정서 및 설명서를 번역한 번역문의 사본'으로 생각하면 될까요? 감사합니다!,"안녕하세요? 잘못 이해하고 있습니다. 언어가 같은 경우 사본, 언가가 다른 경우 번역문입니다. 관련 법 규정은 제201조가 아니라 제204조이니 수정해 주세요~", ,,20.07.01
특허법,조문,29조,확선 적용시 출원공개 또는 국제공개의 의미,안녕하세요 PCT를 공부하는 도중에 국제공개와 국내단계진입하여 출원공개된 경우에 확선의 지위에 대해 궁금한게 있어서 질문 드립니다. 외국어국제출원이 국제공개가 되고 국내단계에서 출원공개가 된 경우에 29조에서 '출원공개 또는 국제공개'로 본다에서 국제출원일부터 출원공개까지 확선의지위가 있는건가 국제출원일부터 국제공개까지가 확선의지위인건가 궁금하여 질문드립니다.,국제공개까지 기간동안 확선의 지위가 인정됩니다. 열공하세요~, ,,20.09.04
특허법,조문,201조 4항,201조 4항,"국내서면제출기간에 발명의 설명 및 청구범위의 국번을 제출하지 않으면 취하한 것으로 본다 고 되어있는데, 1. 이번 객994 20년 기출 5번 선지가 ~이를 제출하지 않으면 취하한 것으로 본다 가 틀린 선지고, 해설이 취하간주된다 고 되어있는데 간주랑 본다가 같은 것 아닌가요? 2. 본다 간주한다 추정한다 세가지 전부 서로 다른 말인가요? 3. 그리고 도해엔 특허 조문이 다 실려있는 건가요? 도해로 복습 중인데 법조문을 따로 봐야하나 해서 여쭤봅니다. 바쁘신데 감사합니다.",1.2 질문규칙에 맞지 않습니다. 3. 네, ,,20.09.26
특허법,조문,"19조, 34조","[PCT 19조,34조] 국내단계 보정과의 실익 질문드립니다.","안녕하세요 변리사님! pct부분 공부하다 pct 19조,34조 보정에 관해 궁금한 점이 생겨 질문드립니다. pct 19조나 34조 보정을 하게되면 국내단계 진입시, 국제출원시 명세서와 다른 보정된 국어번역문을 제출해야 함으로 pct 19조 보정을 하게되면 제 201조 2항, 8항 혹은 제 204조 pct 34조 보정을 하게되면 제 205조에 따라 요건에 맞게 번역문및 서류를 제출해야 하는 것으로 알고 있는데요. 이렇게 번잡스러운(?) 과정을 거쳐서 보정된 상태에 국어번역문의 제출이 인정되어도 보정이 적법한지 여부는 심사를 해야 알 수 있을텐데 그렇다면 pct19나 34조 보정을 하지않고 국내단계 진입 후 보정을 하는 것과 별다른 차이가 없어보이는데 pct19조나 34조 보정을 미리 하는 것이 따로 보정을 하지않고 국내단계 진입 후 보정하는 것과 대비하여 어떤 이익이 있는지 궁금합니다. 답변 항상 감사드립니다~","안녕하세요? 국내단계 진입 후 보정하려면 각각 보정해야 하는데, 국제단계에서 한 번에 보정을 하고 심사받는 것이 더 효율적입니다. 즉, 절차의 효율성 측면에서 생각하신 것보다 더 번잡하지 않고, 보정된 내용대로 심사를 받을 수 있다는 장점이 있습니다. 열공하세요~", ,,20.11.11
특허법,문제,197조,[197조] 객문 951,미국인이 재내자 일수도 있어서 틀린지문인 건가요?,"간주한다가 아니라 ""정할 수 있다""입니다.", ,,20.11.26
특허법,문제,192조,192조 관련 문의입니다,2번 지문에서ᆢ체약국을 지정하지 않으면 자동적으로 모든 국가가 지정되는거 아닌가요? 이게 보완사유가 되는건지 잘 모르겠습니다,"법조문입니다. 법 제194조 제1항 각호를 살펴보세요. 그리고 자동지정제도는 출원서의 제출로 체약국이 무조건 지정된다는 의미이고, 체약국을 지정하지 않는다는 의미가 아닙니다. 열공하세요~", ,,20.12.21
특허법,조문,201조 4항,[제201조제4항] 국어번역문의 불제출의 효과,"임병웅 변리사님, 안녕하십니까. 2020년도 57회 기출문제입니다. 제가 난독인건지 5번 선지와 제201조제4항의 틀린 점을 발견할 수가 없는데, 5번이 왜 옳지 못한 것인지 설명 좀 부탁드려도 될까요? 감사합니다!!","출원서는 번역문을 제출하지 않고, 법 제203조의 국내진입의사표시서면을 제출합니다. 열공하세요~", ,,21.01.20
특허법,문제,202조 3항,선출원이 국제특허출원인 경우,선출원이 국제특허출원인데 번역문 제출 안해서 취하간주 될 때에도 확선지위 있다는 말이 선출원이 pct 이고 후출원 pct라면 선출원이 취하간주 되더라도 후출원 pct 가 확선지위 있다는 말인가요??,"네. 후출원에 대해 확선의 지위가 있다는 것입니다. 다만, 후출원이 국내이든 PCT이든 상관없이 적용됩니다. 열공하세요~", ,,21.02.19
특허법,문제,205조,[205조] pct 보정 번역문 질문드립니다,"안녕하세요 변리사님, PCT 34조 보정과 19조 보정 모두 국제특허출원 당시 언어와 다른 언어로 할 수 있나요? 984쪽 4번 지문입니다. 감사합니다.",PCT 34 보정만 국제출원언어와 다를 수 있습니다. 기본서를 확인해 보세요~ 답글기능 더보기, ,,21.02.23
특허법,조문,"201조 2항, 8항",pct 34조 보정의 경우 질문드려요,안녕하세요 임변리사님 201조8항을 보면 201조2항에 따라 국어번역문을 제출하면 204조1항2항을 적용하지 않는다고 하는.. pct19조 보정에 관한 규정이 있는데요 pct34조 보정도 같이 취급 되어야 할거 같은데 조문이 없는거 같아 질문드립니다 pct34조 보정의 경우도 201조2항처럼 보정 후의 명세서에 대한 국어번역문을 제출할 수 있고 205조1항2항이 적용되지 않는다고 볼 수 있을까요? 미리 답변에 감사드립니다,"PCT 제34조는 별개입니다. 국제예비심사단계가 강행적 단계가 아니라 임의적 단계이며, PCT 체약국 모두가 국제예비심사를 인정하지는 않기 때문입니다. 즉, PCT는 출원절차 및 국제단계에서의 절차 통일화에 주안점을 두고 있는데, PCT 체약국 모두가 인정하지 않은(제2장에 구속되는 국가와 그렇지 않은 국가로 나뉘어져 있음) 국제예비심사단계에서의 보정에 대해 규정을 두는 것은 국제예비심사를 인정하지 않은 국가를 배제하고 규정을 두는 것이 되어 타당하지 않은 것으로 보입니다. 비슷한 질문들이 많이 있으니 검색해 보고 질문해 주세요~", ,,21.03.11
특허법,조문,"199조, 202조",pct특례 등에 대하여 질문드립니다,"안녕하세요!! pct 처음 공부하는데 제 생각이 맞는지 헷갈려 확실히 하고싶어 질문드립니다.. 질문이 세개입니다ㅠ ㅠ 1. 201조 2항과 204조 1항의 해석에 관하여 PCT19조 보정을 국제조사보고서를 받은후에 했더라도 그게 국내진입의사표시서면을 제출하기 전이라면 201조2항에 따라 갈음하여 대체할수있는것인가요 아니면 201조 2항은 국제조사보고서를 받기 전에 PCT19조 보정을 한 경우만 해당되나요? 2. 202조와 PCT8조에 관하여 202조에서 1항,2항은 후출원이 국제특허출원인 경우 3항은 선출원이 국제특허출원인 경우 를 말하고있습니다. 이때 1항,2항의 경우는 선출원pct지정국에 한국밖에 없을때인 경우와 한국특허출원을 선출원을 하는 경우로 2가지가있고 3항의 경우에는 선출원pct지정국에 한국밖에 없을때인 경우와 타국을 포함한pct선출원에서 국내우주를 선택한경우 2가지가 있는데 여기서 3항의 경우에 타국을 포함한 pct선출원에서 국내우주를 선택한 경우는 202조의 적용을 받기는 하지만 PCT8조에 따른것은 아니라고 생각하였는데 맞나요?(즉202조가 PCT8조의 경우만을 말하는것은 아니라고 생각하였습니다) 3. PCT(한국,미국)선출원->한국후출원(일반 특허출원): 54조나 55&56조 중 선택가능하고 이때 55&56을 선택한 경우 이는 202조 3항에 해당된다(PCT규정과 상관없는 국내우주)(만약 54조를 선택했으면 PCT규정과 상관없는 일반 조약우주이다) 또한 PCT(미국)선출원->한국후출원(일반 특허출원): 54조 적용이고 이는 PCT규정과 상관없는 일반 조약우주이다. 라고 생각하였는데 혹시 틀린부분이 있을까요? 이제 막 기본강의 완강했고 공부하면서 강의가 정말 도움이 되었습니다 ㅠㅠ 감사했습니다 읽어주셔서 감사합니다","1. PCT 19보정은 항상 국제조사보고서를 받은 후에 가능합니다. 따라서, 전자가 맞습니다. 2.3. 네. 정확히 이해하고 있습니다. 열공하세요~", ,,21.05.15
특허법,조문,202조,2001후2168 과 기준일의 의미,안녕하세요 변리사님! 질문드립니다! 2001후2168 판례에서는 원출원이 국내 출원인 경우 후출원(PCT) 국내단계 진입여부와 무관하게 선출원 1년 3개월 로 취하간주 된다고 하는데요 원출원이 PCT 출원인 경우는 202조 3항3호 에 따라 후출원(PCT) 국내단계 진입 않을 시 취하간주 되지 않는 것과 형평성에 어긋난다고 배웠습니다. 근데 후출원(PCT) 이 국내단계 진입하지 않아도 2년 7개월 뒤면 원출원(PCT) 도 어차피 취하간주 되는 것이아닌지? 아니면 후출원이 국내단계 진입하지 않으면 기준일도 사라져(?) 원출원 취하간주 되지 않는다는 의미인지 이해가 잘 안됩니다.,"잘못 이해하고 있습니다. 법 제202조제3항제3호는 선출원이 PCT 출원이고, 후출원이 PCT 출원 또는 국내출원인 경우에 적용되는 규정입니다. 즉, 법 제202조제3항제3호는 선출원을 기준으로 기술되어 있는 것입니다. 따라서, 선출원 PCT은 후출원과 상관없이 선출원일로부터 1년 3월 또는 선출원의 기준일 중 늦은 때 취하간주되는 것입니다. 열공하세요~ 답글기능 더보기", ,,21.07.03
특허법,조문,202조,확선 지위 적용 시 다른 출원의 지위.,안녕하세요. 선출원 - PCT 후출원 - 국내 일 때 2. 선출원인 국제특허출원이 법 제204조4항(국어번역문부제츌)에 따라 취하된 것으로 보는 경우에도 확대된 선출원의 지위 적용 시 다른 출원의 지위가 인정된다(제55조6항) 여기서 다른 출원의 지위가 무슨 뜻인지 모르겠습니다. 몇 가지 의미가 추측되긴 하는데 정확하지 않아서 질문드립니다. 감사합니다.,"그 출원의 지위란 출원이 등록가능한 지의 관점이고, 다른 출원의 지위란 출원이 다른 출원의 등록을 금지시킬 수 있는지의 관점입니다. 법 제55조 제6항은 선출원이 취하간주되더라도 후출원의 다른 출원의 지위가 있다는 것입니다. 열공하세요~", ,,21.08.25
특허법,조문,202조,국내우선권주장의 특례,"안녕하세요 변리사님! 국내우선권주장의 특례에서 각각 1. 선출원-pct(지정국:한미일), 후출원-국내 인 경우 선출원 원문과 후출원의 최명도 공통부분이 2. 선출원-pct(지정국:한미일), 후출원-pct(지정국:한미일)인 경우 선출원 원문과 후출원의 번역문의 공통부분이 3. 선출원-pct(지정국:한국), 후출원-pct(지정국:한미일)인 경우 선출원 원문과 후출원의 번역문의 공통부분이 4. 선출원-국내, 후출원-pct(지정국:한미일)인 경우 선출원 최명도와 후출원의 번역문의 공통부분이 후출원 공개 시에 공개되는 것으로 간주된다 라고 생각했는데 어디가 틀렸는지 잘 모르겠습니다. +) 그리고 다른 질문의 답변에서 4번의 경우 선출원 최명도와 후출원 원문 및 번역문의 공통부분이 후출원 공개 시 공개로 간주된다라는 답변을 읽었었는데 그 이유가 잘 이해되지 않습니다. 항상 감사드립니다!",2. 3. 선출원 원문과 후출원의 원문에 공통기재 4. 선출원 최명도와 후출원의 원문에 공통기재 입니다. 법이 바뀌어 번역문에 보정의 효과를 부여하기 때문에 후출원의 번역문이 아닌 원문(최명도에 대응)에 기재된 발명에 대해 확선의 지위가 인정되는 것입니다. 열공하세요~, ,,21.09.29
특허법,조문,202조,선출원이 PCT 출원인 경우 확선의 지위,"안녕하세요? PCT 공부중에 궁금한 것이 있어 문의드립니다. (1) 선출원이 PCT출원(한국지정-외국어출원) 후출원이 국내우선권주장을 수반하는 국내출원이어서 55, 56, 202조3항이 적용되는 경우에 후출원의 출원공개 또는 등록공고에 의해 출원공개 의제되어 선출원이 확선의 지위를 갖게되는 것과 별개로 선출원이 국제공개된다고 해도 번역문 제출하지 않고 기준일을 경과하면 29조7항에 의해 확선의 지위가 인정되지 않는데 55조6항에서 29조7호의 적용을 제외하고 있어서 선출원이 외국어로 공개되는 경우에도 독자적인 확선의 지위를 갖게되는지 궁금합니다. (2) 만약 위 경우에 선출원이 국어로 출원된 PCT출원이고 국어로 국제공개되는 경우라면 독자적인 확선의 지위를 갖게되는거겠죠? 국제출원일부터 (국어)국제공개시까지의 확선지위와 후출원에 의해 공개의제되어 국제출원일부터 후출원의 출원공개(또는 등록공고)시까지의 확선지위 두개를 갖게 되는 것이 맞는지요? (3) 외국어 국제특허출원이 번역문 제출하지 않고 취하간주되면 확선의 지위가 인정되지 않는데, 외국어로 국제 공개된 후에 국제특허출원을 취하하는 경우에도 당연히 확선의 지위가 인정되지 않는 것이겠죠? (4) 국제특허출원의 경우 수리관청에서 수리한 날이 국내출원한 날로 인정되고 결국 국내공개 여부에 따라 확선 지위의 여부가 결정되는게 맞나요? 국내 공개된 이후라면 통상의 특허출원처럼 이후에 취하 거절결정 거절한다는 취지의 심결 등이 확정된다 하더라도 확선의 지위는 유지되는거구요. 답변 부탁드립니다. 감사합니다.",1. 법 제55조제6항은 후출원이 다른 출원의 지위를 갖는다는 것입니다. 2. 네. 선출원의 확선 지위와 후출원의 확선 지위를 구분해서 생각하면 됩니다. 3. 네 4. 네. 다른 국어로 국제특허출원한 경우에는 국제공개에 의해 확선 지위가 인정됩니다. 열공하세요~ 답글기능 더보기, ,,21.10.14
특허법,조문,201조,우선일 관련 질문,"안녕하세요 변리사님! PCT 단원 공부하다가 질문이 생겼습니다. 아래는 강의노트 588페이지에 대한 사진입니다. 책에서 우선일은 일률적으로 정하여질 필요가 있다고 하면서 ""우선일""이란 i) 국제출원이 우선권 주장을 수반하는 경우에는 동 우선권이 주장되는 출원의 선출원일 ii) ..... "" 이라고 했는데요. 전 그래서 위 사진에서 미국 출원이 우선일이 되어서 2008년 5월 16일로부터 2년 7개월인 2010년 12월 16일 전에 번역문 제출이 안되어서 소가 기각이 되었다고 이해했습니다. 그런데, 사진에 빨간 색으로 밑줄 친 부분 "" 그 주장하는 날을 우선일로 보아 "" 를 보니 국제특허출원한 날이 우선일이 되는 것인지 헷갈리네요. 우선권을 주장하는 날이면 2009년 5월 18일이고, 이 떄로부터 2년 7개월이면 번역문 제출이 적법한 시기에 이루어졌는데... 어떤 것이 맞는 건가요? 국어가 너무 어렵네요 ㅠㅠ 저작자 표시컨텐츠변경비영리","그 주장하는 날은 우선권주장한 날과 다른 개념입니다. 그 주장하는 날은, 우선권주장을 했을 떄 우선권주장의 기초가 되는 출원의 출원일을 의미합니다. 열공하세요~ 답글기능 더보기", ,,21.10.27
특허법,조문,198조의 2,국제조사 예비심사 차이,"3번 지문에서,,, 예비심사도 신규성 판단하니까 선행기술발견... 을 하는거 아닌가요,,,?","그렇게 해석될 여지도 있기는 하지만, 국제예비심사는 특허성 검토를 <목적>으로 하는 것이지, 선행기술발견을 <목적>으로 하지는 않습니다. 열공하세요~ 답글기능 더보기", ,,21.11.01
특허법,조문,207조,[207조] pct 공개,"안녕하세요 변리사님. pct 출원이 번역문이 제출된 경우 기준일을 국내공개시기로 보는데 이경우 확선의 지위와 공지의 지위는 국제공개시를 기준으로 존재하는게 맞는지 (그렇다면 국내공개시기는 사실상 보상금청구권 외에는 의미가 없는건가요), 만약 번역문이 기준일까지 제출되지 않는경우 선출원과 확선의 지위는 없고 공지의 지위는 있는게 맞는지 궁금합니다. 미리 감사합니다!",네. 맞습니다. 열공하세요~, ,,21.11.01
특허법,조문,202조 2항,선후출원 모두 pct출원인 경우 확선지위,"안녕하세요? 다음과 같은 케이스에서 질문이 있습니다. 선출원 : pct 출원(지정국: 한국) (청구범위 :A) 후출원 : pct 출원으로 선출원을 기초로 pct 8에 의한 우선권 주장(지정국: 한국, 일본) (청구범위 :A, B) 일 때, 선출원은 우선일 31개월 내에 번역문 제출해서 국제공개와 진입이 모두 이루어졌고 후출원은 우선일 31개월 될 때까지 번역문 안 내서 취하간주되었을 때 29조 7항에 의해 청구범위 B에 대해 확대된 선출원 지위가 주어지지 않는것은 확실한데, 선출원은 확대된 선출원의 지위가 청구범위 A에 대해 주어지는것 맞나요? 29조 5항에서 다른 특허출원이 국제특허출원인경우 국제공개 출원공개 등록공고 중 빠른날에 확대된 선출원의 지위가 생긴다고 하고, 29조 7항의 국내 진입 조건도 만족했으니까요. 그런데 후출원이 201조 4항에 따라 취하간주되면 55조 4항이 적용 안 된다는데 (202조 2항 단서) 이건 이 상황에서 어떻게 해석해야하나요? 제가 받아들인 바로는 55조 4항은 국내우선권주장에서 선출원은 보통 출원공개되기 전에 취하간주되기 때문에 후출원이 출원공개 또는 특허가 등록공고가 되면 선출원을 공개 간주하고 확대된 선출원 지위를 준다는 것인데 이 상황에서는 공개 간주할것도 없이 선출원은 국제공개가 되었으니까 확대된 선출원 지위가 주어지는것 아닌가요? 그림 참고해서 답변부탁드려요. 감사합니다.","1. 선출원이 국내단계로 진입하였다면, 법 제29조제5항 및 제7항에 의해 원문(국제출원일까지 제출한 발명의 설명, 청구범위, 도면)에 대해 확선의 지위가 주어집니다. 2. 후출원은 취하간주되는 경우 법 제202조제2항에 의해 확선의 지위가 주어지지 않습니다. 참고로, 법 제55조제4항은 후출원의 확선지위를 말하는 것이고, 선출원의 확선지위를 말하는 것이 아닌데, 선출원의 확선지위를 말하는 것으로 착각하고 질문을 하고 있는 것 같네요. 열공하세요", ,,21.12.03
특허법,조문,201조,국어번역문 부제출 효과,"201조 4항에 발명의 설명 '및' 청구범위 국어번역문 부제출시 출원 취하한것으로 본다 고 되어있는데 발명의 설명, 청구범위 모두에 대해 국어번역문 부제출의 경우에만 출원 취하간주인거고 만약 발명의 설명에 대한 국어번역문은 제출하고 청구범위에 대한 국어번역문 부제출시에는 출원 취하간주가 아닌건가요?",둘 다 제출하지 않으면 취하간주된다는 의미로 이해하면 됩니다. 열공하세요~, ,,21.12.03
특허법,문제,206조,재외자 절차능력,"3번지문 ; 재내자와 재외자가 공동으로 출원한 경우 특허법 11조 제1항 각호에 규정된 절차를 제외하고 재내자는 단독으로 특허에 관한 절차를 밟을 수 있지만, 재외자는 국내에 체류하는 경우를 재외하고 특허관리인을 선임하지 않고서는 특허에 관한 절차를 밟을 수 없다 공동출원; 이게 국제 특허출원인 경우 재외자는 기준일 전까지는 특허관리인에 의하지 아니하고 절차능력이 인정되니까 특허관리인을 선임하지 않고서 절차를 밟을 수 있는 경우가 있어서 틀린 지문 아닌가요,,,, ?","국제특허출원까지 포함하여 생각하면 틀린 지문이라고 생각할 수 있으나, 1) 국제특허출원은 국제특허출원이라고 사실관계에서 주어진다는 점, 2) 기준일전이라는 것은 국제단계라는 것인데 국제단계에서는 국내법이 적용되지 않아서 재내자와 재외자를 구분하지 않는다는 점, 3) 객관식은 상대적인 답을 골라야 한다는 점을 생각해 보면 됩니다. 열공하세요~", ,,21.12.10
특허법,문제,202조,출원의 취하간주,"안녕하세요 국제특허출원 파트에서 질문드립니다. 1. 위 문제의 (마) 번 지문의 해석에서 B출원일로부터 1년 3월 경과 후에 취하간주된다. 라고 되어있는데, 저는 우선권주장의 후출원이 PCT출원인 경우로 보아 우선일로부터 30개월 또는 심사청구일 중 빠른날에 취하가 된다고 생각했습니다. 왜 1년 3개월이 되는지 잘 모르겠습니다. 2. 국내 - PCT, PCT-국내 에 대해서는 봤지만 위 문제의 A출원 경우와 같이 조약우주-PCT는 생각해본 적이 없어서 조금 당황했습니다. 국제 특허출원의 경우 54조를 적용하지 않는다고 하였는데, (다)번 지문을 보면 일반 조약우주와 동일하게 생각되어서 조약우주-PCT의 경우에는 어떻게 풀어주어야 하는지 궁금합니다. 늘 감사드립니다. 저작자 표시컨텐츠변경비영리","1. 법 제202조제3항제3호는 선출원이 PCT 출원인 경우에 적용됩니다. 선출원이 국내출원인 경우에는 제56조제1항이 적용됩니다. 2. PCT 8(1),(2)(a)에 따라서 절차만 PCT에 의하고 요건과 효과는 파리조약에 의합니다. 기본서를 조금 더 정독해 볼 것을 추천드립니다~ 답글기능 더보기", ,,21.12.12
특허법,문제,201조,특허무효사유,"15판 객관식 특허법 983번 2번 보기 ""미국특허청을 수리관청으로 하고 우리나라를 지정국으로 하여 국제출원을 영어로 한 갑은 우리나라 특허펑에 국제특허출원의 국어 번역문을 제출할 경우, 국제출원일에 제출한 발명의 설명, 청구범위 또는 도면과 다른 청구범위의 국어 번역문을 제출한 경우에는 등록 받을 수 없다."" 선생님 이 보기는 영어로 제출한 원문에는 있었으나 국어번역문에는 발명이 적히지 않은 경우도 포함되므로 결국 상황에 따라 등록 받을 수 있는 경우 와 없는 경우 2가지가 있기 때문에 옳지 않은 답으로 해야될 것 같아서 질문드립니다 미리 답변 감사드립니다!","문의하신 것처럼 ""다른'의 의미를 어떻게 해석하느냐 여부에 따라 틀린 지문이 될 수도 있지만, 일반적으로 ""다른""의 의미는 원문에 A인데, 번역문이 B인 경우로 이해됩니다. 한편, 객관식은 상대적으로 풀이해야 하니 오지선다에서 가장 옳은 것/틀린 것을 고르면 됩니다. 열공하세요~", ,,21.12.19
특허법,문제,202조,국제특허출원과 우선권 주장,"안녕하세요! 국제특허출원과 우선권 주장 관련하여 질문 드립니다. ""미국특허청에 2017년 5월 6일 특허출원 A를 하고 특허출원 A를 기초로 우선권 주장을 수반하여 특허렵력조약에 의해 2018년 3월 3일 미국특허청을 수리관청으로 하여 영어로 국제출원 B를 하면서 대한민국을 지정국으로 지정하고 2019년 3월 3일 한국특허청에 국제출원 B의 국어 번역문을 제출한 경우 한국특허청에서는 국제출원 B를 2018년 3월 3일 출원된 특허출원으로 본다."" (2007년도 기출)가 맞는 선지인데, 미국에서의 출원 A를 기초로 우선권 주장을 수반하여 국제출원하였는데, 왜 출원 A의 출원일인 2017년 5월 6일이 아닌 국제출원일을 특허출원된 날로 보는지 질문드립니다. 국제특허출원도 국내우주, 조약우주 둘 다 가능하다고 생각하고 저 지문에서는 조약우주를 한 것이라고 이해하였는데, 제가 잘못 이해한 것인가요..? 감사합니다!",우선권주장은 판단시점이 소급되는 것이지 출원일이 소급되는 것이 아닙니다. 열공하세요~, ,,21.12.23
특허법,조문,201조,심사청구 및 번역문 제출,"안녕하세요. 201조 관련 질문이 있습니다. 기본서 672p를 보면 '기준일이란 국내서면제출기간에 출원심사의 청구가 있으면 그 출원심사의 청구를 한 때까지이다' 라고 나와있고, 제 3자가 국내서면제출기간이 지나야 심사청구를 할 수 있는 이유도 국내서면제출기간 전에 제 3자가 심사청구를 하면 그 날이 기준일이 되어 더이상 번역문을 교체할 수 없으므로 이를 방지하기 위함이라고 알고 있습니다. 그런데, 이의 단서조항인 201조 3항의 단서를 보면 '다만, <출원인>이 출원심사의 청구를 한 후에는 그러하지 아니하다.' 라고 되어있습니다. 조문 그대로 해석해보면 <출원인>이 심사청구를 해야 그 이후로 번역문을 교체할 수 없는 것이지, <제 3자>가 심사청구하는 것은 번역문 교체와 상관이 없을 것 같습니다. 혹시, 제 3자가 심사청구를 하면 그 날이 기준일이 된다, 혹은 그 이후로 번역문을 교체할 수 없다는 조문이 있나요? 답변 기다리겠습니다. 감사합니다!",제210조를 이해하지 못하고 있습니다. 제210조제2호에 의해 제3자는 국내서면제출기간내에 심사청구를 할 수 없습니다. 열공하세요~, ,,21.12.24
특허법,문제,200조의 2 3항,공지예외 주장에 관한 국제특허출원의 특례에서의 기준일,"안녕하세요 강사님. 객관식을 풀다가 의문점이 들어 질문드립니다. 지문 3번 해설에서는 기준일은 국내서면제출기간 경과 전에 심사청구가 있는 경우에는 그 심사청구일을 의미한다고 했는데, “심사청구시”(시각주의) 아닌가요? 따라서 3번 지문의 경우도 심사청구일이 아닌 기준일이라고 해야 맞는 표현같은데 어떤 부분에서 잘못 판단한건지 모르겠습니다..","기준일의 정의를 잘못 이해하고 있네요. 법 제201조 제5항을 읽어 보세요. ""특허출원인이 국내서면제출기간의 만료일(국내서면제출기간에 출원인이 출원심사의 청구를 한 경우에는 그 청구일을 말하며, 이하 “기준일”이라 한다)""이라고 되어 있습니다. 다만, 법 제201조제3항, 제204조제1항, 제205조, 제208조에 대해서는 시각주의를 고려합니다. 이 또한 각 조문을 읽어보면 이해가 될 것입니다. 열공하세요~", ,,22.01.04
