과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,15조,[15조 17조] 기간연장 추후부완,"거불복의경우 특허청장이 청구나 직권으로 30 일을 연장할 수있다. 현재 30일 연장된 상태 1.만약 이때 그 30 일 중에 교통이 불편할경우 15조1항에 의해 30 일 한번더 연장해준다. 2. 만약이때 책임질수 없는사유로 절차를 밟을 수 없는 경우 17조로 추후보완을 할수있다. 이렇게 봐도되는건가요? 3. 15조1항은 법정기간의 연장 186조5항은 연장이아닌 부가기간 의 차이가 있다는게 중요한것같은데 기간관련부분을 한번 모아서 보니 이런 궁금증들이 생깁니다. 16조 2항에서 보정명령을 책임질수없는 사유로 지키지 못했을때 2개월 이내 무효처분취소할수있다. 이부분과 17조의 추후보완과는 별개의 얘긴가요? 4.기간의 경과로인한 구제방법이 추가납부 또는 특허권의 회복, 출원의 회복, 추후보완, 무효취소의 처분등 다 2개월 내 1년미만의 구제가 이루어지고 있습니다. 이것들을 다 절차마다 ""추후부완""이라는 개념이 있네로 봐도 될까요 아니면 그냥 그때그때 구제방법이 있구나 로 이해하는게 맞는걸까요? 5. 이지특허107p에서 거불복, 재심청구외에는 법률로 기간을 정하고있는 심판이 없어서 추후보완인정문제가 불요 라고 되어있는데 그 말씀은 정정심판, 정정무효, 무효심판 등 다른 심판은 책임질수없는 사유로 기간을 못지켜도 추후보완이 안된다는거죠??","1. 네 2. 네 3. 네 4. 추후보완의 정의는 기간을 경과하여 절차를 밟았지만 기간 내에 절차를 밟은 것으로 간주해 주는 것을 말합니다. 추후보완의 개념이 적용되는 법조문은 제17조와 제67조의3이고, 나머지는 정의에 정확히 부합하지 않습니다. 5. 네 열공하세요~", ,,19.10.22
특허법,조문,16조,[16조] 절차의무효,"심판청구서관련 여러조문이 겹쳐있어 여기에 질문드립니다. 심판청구 총 절차에 관한 표를 혼자서 그려봤는데 석연찮은 부분이 있어서 질문드립니다. 기간을 못지키고 행대방수위반이있는 심판청구시 절차를 순서대로 써봤습니다. 1. 심판청구서를 심판원장에게 제출한다. Q1.기간지났음= 법정기간지나고 제출해서 불수리해야하지만 심판청구서는 불수리사유 x 즉, 일단 받는다.?? 2. 심판원장의 방식심사 Q2 행대방수중 '방식'에 해당하는 기간을 못지켰지만 위와같이 그냥 넘어간다.?? 이법에서 정한 방식은 ""기재""에 관한방식이다? 그 외 행대방수 위반사유에대해 보정명령을 내린다. case 1) 보정을 기간 지나서했을경우 - 보정서 불수리. 보정안돼서 방식심사위반 해소못함.16조에 의해 절차무효 = 심판청구절차 무효 =심판청구한적 없는것취급 case2) 보정적법 = 심판청구서 수리 = 심판번호부여 합의체구성 3. case2 일시 심판장의 방식심리 심판청구""서"" 기재사항+ 행대방수 - 위에서 행대방수 통과했고 기재사항도 ok 4. 심판관합의체의 적법성심리도 본안심리전까지 진행 ""심판청구"" 의 적법성여부심리함. Q4이때가 되서야 심판청구서가 제 시기에 제출되었는지 확인. 늦게제출된것이니 심결각하. -> 제 시기에 제출된건지를 보는것은 심판청구서가 방식에 적합한지가 아니고 청구 자체가 적법한지를 보는것이다. 5. 본안심리 못함 Q3. 행대방수에서 방 이 항상 골치거린데, 방이라는게 청구서의 기재불비부터 시작해서 때론 주객시지 의 요건도 포함하는건가요..? 이렇게 정리해봤습니다. 이지특허에있는 표도 참고해보고 다른질문들도 참고해봤는데 찝찝해서 이렇게 질문드립니다ㅠㅠ Q 1234과 제 흐름이맞는지 가 질문입니다!","말씀하신 흐름이 잘 이해가 되지 않네요.ㅜㅜ ""기간 경과하여 심판청구서를 제출한 경우 심판원장이 방식심사에서 불수리하지 않고 수리한 후, 합의체에 사건을 배당하고, 합의체는 심결각하한다."" 라고 이해하면 됩니다. 궁금한 사항 있으면 다시 질문해 주세요~ 답글기능 더보기", ,,19.10.26
특허법,조문,11조,"[11, 16조] 절차의무효2, 복수당사자",밑에질문 다시 간단하게 올려봅니다! 기간이 지난 심판청구서의 경우 심판원장이 방식심사에서 불수리하지않고 수리한다고 하셨는데 심판장의 방식심리에서는 어떻게되는건가요? 적법성 심리가 심판장의 방식심리부터 합의체의 심결까지 그 사이에 하는거면 심결각하전에 심판장의 방식심리에서도 방식심사를 하니까 결정각하될수도 있지않나요? 복수당사자대표에서 대표자를 선정하여 특허청또는 특허심판원에 신고할때는 대표자 단독으로 출기신청우불복권 행위를 할수있다 대표자를 선정하여 특허청또는 특허심판원에 신고할때는 대표자 1인의 명의로 거절결정불복심판 청구인이될수있다. -> 이지문은 11조에있지만 139조에의해 공유자 전원이 해야하므로 틀린지문이고 입법불비인것인데 대표자를 선정하여 특허청 또는 특허심판원에 신고한때는 대표자 단독으로 출기신청우불 행위를 할수있다 ->이지문 또한 11조에 있긴하지만 거불복심판은 대표자단독이 아닌 공동으로 해야해서 틀린지문이아닌가요? 이지객관식 56번문제인데 두번째 지문은 왜 거불복에대해서 입법불비로 틀린지문으로 볼수없는지가 질문입니다.,"1. 심판청구 기간 경과는 방식심리나 방식심사에서 경미한 하자에 해당하지 않습니다. 2. 실질상 입법 불비라고 할지라도, 법이 개정되기 전까지는 법조문 그대로 출제된 것을 틀렸다고 말 할 수 없습니다. 열공하세요~", ,,19.11.04
특허법,조문,2조,2조 발명의 성립성 (전자상거래),개정에서 전자거래 관련 출원이 우선심사대상에서 빠졌는데 이제 전자거래 관련된 애들은 우선 심사대상이 아니라고 보면 되나요? 도해특허법 p12 에 우선심사 대상으로 나와있는데 추록에 이에 대해 언급이 없어 질문드립니다,네. 맞습니다., ,,19.11.21
특허법,조문,7조의2,[7조의2] 추인을 할수있는자에 임의대리인이 포함될수 있는지 여부,"안녕하세요 임병웅 변리사님 해당조문과 관련하여 간략한 질문드립니다. 도움주심에 진심으로 감사드립니다. 7조의2에서 추인할수 있는 자는 ‘보정된 당사자’와 ‘법정대리인’입니다. 여기에 왜 ‘적법하게 수권을 받은 임의대리인’이 빠져있는지 궁금합니다. (몰랐었는데 민사소송법도 동일한 조문이었습니다.) 만약 제한능력자가 행위를 하고, 법정대리인이 선임한 임의대리인이 추인했다면 이것은 법정대리인의 추인으로 볼 수 있는 것이므로 법정대리인의 추인이다고 해석할수 있는것인가요? 저작자 표시컨텐츠변경비영리","네. 그렇게 해석될 것 같네요. 특허법의 영역이 아니라 민법의 영역인 것 같으니, 민법 강사님께 한 번 문의해 보세요~ 답글기능 더보기", ,,19.12.02
특허법,조문,9조,"[9조] 조문상, 심판장에 대하여는 공동대리제한 규정이 유효할수 있는지 여부","안녕하세요 임병웅 변리사님 해당조문과 관련하여 간략한 질문드립니다. 도움주심에 진심으로 감사드립니다. 각자대리의 규정을 보면 ‘심판원장이나 특허청장에 대하여‘라고 되어있습니다. 하지만 심판 절차에서는 증거보전이나 참가와 같이 ’심판장‘에게 서류를 제출하는 경우(시규63, 41을 보면 수령주체에 심판장도 기재되어 있음)가 있습니다. 그렇다면 심판장에 대하여는 공동대리로서 대리권의 제한이 유효할수 있는 것인가요?","제9조에 심판장이 빠져 있지만, 특허청장, 심판원장은 특허청(심판원)에 대한 절차 전반에 걸쳐 적용되는 것으로 해석됩니다.", ,,19.12.02
특허법,조문,10조4항,"[10조4항] 조문상, 심판장에 대하여 한 절차는 무효처분의 대상이 될수 없는지",안녕하세요 임병웅 변리사님 해당조문과 관련하여 간략한 질문드립니다. 도움주심에 진심으로 감사드립니다. 10조4항에서는 ’특허청장 또는 심판원장에 대하여 한 특허에 관한 절차의 전부 또는 일부를 무효로 할 수 있다‘라고 되어있습니다. 당연히 심판장에게 한 특허에 관한 절차도 있을 텐데 심판단계에서 밟은 절차는 그냥 뭉뚱그려 ’심판원장에 대하여 한 절차‘라고 보는 것인가요? 저작자 표시컨텐츠변경비영리,"입법불비입니다. 기존에는 심판원에 대하여 한 절차라고 되어 있었는데, 개정하면서 입법불비가 발생하였습니다. 정리하면, 기존과 같이 해석하면 됩니다. 답글기능 더보기", ,,19.12.02
특허법,조문,22조4항,[22조4항] 등본 송달뒤 사망자의 상속인에게 해당조문이 불리할 수 있는지 여부,"안녕하세요 임병웅 변리사님 해당조문과 관련하여 간략한 질문드립니다. 도움주심에 진심으로 감사드립니다. 22조4항을 보면, 등본이 송달된 후에 중단된 절차에 대하여는 수계를 하게 할 것인지 아닌지를 정합니다. 거절결정등본이 송달된 경우라면 이에 대하여 당사자는 불복하고 싶을 수 있습니다. 하지만 거절결정등본 송달 뒤에 중단된 절차에 대하여 수계를 하게 하지 않는 것으로 결정한다면 사망자의 상속인은 불복할 수 있는 기회를 놓칠 수도 있는데 이는 불합리한 것이라고 생각합니다. 조문에 절차상의 약점이 있는 것인지 아니면 제가 생각을 잘못하고 있는지 궁금합니다.","거절결정등본 송달후에는 당연히 수계를 인정해 줍니다. 그러나, 특허결정등본 송달후에는 수계를 인정할 필요가 없습니다. 이와 같은 결정 등본 송달후에 수계가 필요할 수도 있고 필요하지 않을 수도 있기 때문에, 수계하게 할 것인지 여부를 결정하겠다는 것이 법 제22조제4항의 입법취지입니다.", ,,19.12.02
특허법,조문,20조,[20조] 공동출원에서 1인의 사망이 절차에 미치는 영향,안녕하세요 임병웅 변리사님 해당조문과 관련하여 간략한 질문드립니다. 도움주심에 진심으로 감사드립니다. 20조와 직접적인 연관은 없지만 소극적인 연관이 있어서 이 조문을 제목으로 질문드립니다. 심판단계에서는 139조4항이 있는데 출원단계에는 이와 같은 규정이 없습니다. 그렇다면 대표자가 없는 공동출원에서 전원이 사망하지 않는 한 절차는 중단되지 않는 것인가요?,"규정이 없는데요. 생각해 보면, 상속인을 위해 다른 당사자가 계속 절차를 진행하는 것이 이익이 되므로 중단되지 않은 것이 맞다고 보입니다. 답글기능 더보기 이전 목록으로 이동 1 다음 목록으로 이동", ,,19.12.02
특허법,조문,24조,[24조] 해당조문에서 수계통지의 의미,"안녕하세요 임병웅 변리사님 해당조문과 관련하여 간략한 질문드립니다. 도움주심에 진심으로 감사드립니다. ’그 절차의 수계통지를 하거나 그 절차를 속행하였을 때 다시 모든기간이 진행된다‘ 라고 되어있습니다. 여기서 수계통지는 22조2항의 통지가 아니고, 22조3항에 따른 결정에 의한 수계통지인것이죠?",법 제22조에 규정되어 있지 않습니다. 법 제22조제3항은 수계를 불인정하는 기각결정입니다., ,,19.12.02
특허법,조문,5조,[5조] 재외자의 행위능력,"안녕하세요 특허판례강의를 수강중 궁금한 점이 생겨 질문드립니다 1. 5조에 의하면 재외자는 국내체류하는 경우를 제외하면 행위능력이 없어 특허관리인에 의하지 않을경우 특허에 관한 절차를 밟을 수 없다고 되어있습니다 그런데 220조 2항,3항에는 특허관리인이 없는 경우 재외자에게 송달할 서류는 항공등기우편으로 발송 할 수 있다고 나와 있습니다 그렇다면 재외자는 송달서류를 보내줘봤자 행위능력이 없는데 왜 보내주는건가요 220조는 언제 쓰이는 조문인건가요? 5조는 출원절차 진행도중 재외자가 된 자에게는 적용되지 않는 조문인건가요? 2 . 특허판례강의 진행도중 갑 을 이 공동출원하여 절차를 밟다 둘다 미국으로 이민을 간 후 거절이유를 통지 받은 갑이 단독 보정서를 제출한 경우를 설명해주셨습니다 이때 재외자라 행위 능력없는데 보정서를 제출했기에 원칙적으로 불수리해야 한다고 알려주셨습니다 그런데 이 경우 행위능력 흠결이라 행,대,방,수 중 행에 해당되어 특허청장이 보정명령후 무효처분해야할 것 같은 생각이 듭니다 어디서 잘못 생각하고 있는걸까요? 미리 감사드립니다 새해 복 많이 받으세요","안녕하세요 1. (1) 재외자는 행위능력이 없어도 송달받은 후 대리인(특허관리인)을 선임하여 절차를 진행할 수 있습니다. (2) 5조는 절차진행 전/중 상관없이 적용됩니다. 2. 재외자의 행위능력 위반은 불수리, 재내자의 행위능력 위반은 법 제46조 위반입니다. 열공하세요~ 답글기능 더보기", ,,20.01.24
특허법,조문,14조,[14조]기간 민법과이 차이 질문드립니다,특허법은 주 일도 자연적 계산하는데 예를 들어 2일 오전 8시일때 특허법상 1일 뒤면 3일8시 일주일 뒤면 9일 8시 이렇게 보아야하나요? 민법은1일뒤 3일 12시 일주일 뒤는 9일 12시 이렇게 보고요?,특허법도 민법과 같습니다., ,,20.01.29
특허법,조문,14조,[14조]기간계산,"13판 객관식 314쪽 2번 지문 질문입니다. 34조에 의한 보호를 위하여 거절결정 확정 후 30일 내에 출원하여야 하는 경우인데, 문제에서는 거절결정등본송달일이 2019년 5월 1일로 주어졌습니다. 따라서 거절결정확정일은 2019년 5월 31일이고, 다음날인 6월1일이 초일=기산일로 30일을 더해 34조를 적용받기 위해서는 6월 30일까지 출원해야 하는데요. 지문에서 6월 30일을 일요일인때 다음날인 7월 1일까지 특허출원을 하면 34조 적용이 가능하다고 하는데 34조의 '거절결정확정 후 30일'은 법정기간이라서 14조4호의 적용이 없는 것 아닌가요? 감사합니다.",제14조제4호와 법정기간은 무관합니다., ,,20.02.13
특허법,문제,28의3,"(28의3,5)특허 객관식 81번 질문입니다",81번 문제의 4번 지문은 28의5 3항인거 같은데 28의3 3항인가요? 두 조항이 헷갈립니다 그래서 4번 지문이 맞는건지 틀린건지도 몰겠습니다,"28조의3 제3항이고, 옳은 지문입니다.", ,,20.03.10
특허법,조문,8조,[8조]대리권 불소멸 질문드립니다,"민법에서 1.본인의 사망 2.대리인의 사망,파산,성년심판 이때 대리권이 소멸하여서 특허법 8조에서 민법과 다른점을 규율하고 있는걸로 알고 있습니다 8조에서 본인의 사망시에 대리권 소멸하지 않는 규정은 이해가가는데 본인이 행위능력을 상실해도 대리권은 원래소멸하지 않는데 왜 8조 1호 중에 행위능력 상실에 관한 규정이 있는건가요?",민법이 아니라 민소법(제95조)을 공부해 보세요. 특허법상 대리제도는 민소법 규정을 대부분을 준용하고 있습니다., ,,20.03.27
특허법,문제,16조,16조] 대리권 질문입니다.,"안녕하세요 임병웅 변리사님 공부하다가 궁금한 사항 질문드립니다. 객관식 85번 보기 입니다. ""통상의 위임대리인이 특별한 수권을 얻지 않고 변경출원을 한 경우 불수리 대상이 된다."" 틀린 보기이고 불수리 대상이 아니라, 절차보정사유라고 답지에 나와있는데요. EZ특허법 책 불수리 부분 필기에 불수리 사유 중, ""해당 특허에 관한 절차를 밟을 권리가 없는 자가 그 절차와 관련하려 제출한 서류인 경우"" 에서 52, 53조가 주장이 요건 불만족해서 이에 해당하면 방식위반 후 출원 불수리라고 필기했었습니다. 위의 보기에는 절차보정사유라고 하고, 필기에는 불수리라고 하는데 비슷해보여서 질문드립니다. 둘의 차이점이 뭔지 궁금합니다. 감사합니다. 저작자 표시컨텐츠변경비영리","안녕하세요? 출원인이 일치하지 않으면 불수리되는 것이고, 대리인이 특별수권이 없는 경우 절차보정사유에 해당합니다. 열공하세요~ 답글기능 더보기", ,,20.04.09
특허법,조문,3조,[법3조] 후견감독인의 동의서제출,"안녕하세요 변리사님 3조에 관련하 질문이 있습니다 1. 미성년같은 무능력자가 법정대리인(친권자x)에 의해 대리받으면서 특허 출원할 경우에 법정대리인 위임서 외에, 민소에서 소제기시에 후견감독인 동의서 필요한거처럼 출원시에도 후견감독인 동의가 필요한가요?(특허법12조와 관련하여 궁금합니다) 2. 특허법3조2항에서 상대방이 제기한 심판 재심 특허취소신청에 응하는 경우에는 후견감독인 동의가 필요하다고 하는데, 반대해석상 미성년이나 무능력자가 청구인이되어 심판 재심 특허취소신청시에는 법정대리인 위임서와 함께 후견감독인 동의서 제출함이 옳은것인가요? 답변 미리 감사드립니다!",안녕하세요? 1. 네. 필요합니다. 2. 네. 그렇습니다. 열공하세요~, ,,20.04.09
특허법,조문,2조,[2조]선택발명 진보성 질문드립니다,"안녕하세요 변리사님 최근 특허법원 판례중 선택발명을 일반발명처럼 보아 진보성 및 기재요건을 완화한 판례에 대해 질문이 잇습니다 ""(1)선택발명의 하위개념을 배제해거나 부정적인 교시가 있는 경우 또는 (2)상위개념에 관한 선행문언에서 상위개념을 일반화하여 하위개념꺼지 확대하는 내용의 개시가 없는 경우(2018허2717)""에 일반발명으로 본다고 하는데, 위 (1)의 경우 배제 또는 부정적교시를 포함하는 선행문헌이 (2)와같이 상위개념을 개시한 문헌에 한정되는 것은 아닌가요? 즉 선행문헌A에서 상위개념을 개시하고 있고, A선행문헌에 부정적교시나 배제하는 내용이 포함된 경우 뿐만 아니라, 제3자가 작성한 선행문헌B에 A에서 개시한 상위개념 중 하위개념일부를 배제하거나 부정하는교시가 있는 경우도 포함되는 것인가요? 판례의 (2)부분은 상위개념개시한 문헌(예의경우A)에서 일반화하는 내용개시가 없는경우를 말하은 것 같은데 (1)은 그러한 한정이 없는것 같아 질문드립니다 그리고, 위 판례에서는 부정적교시가 상위개념이 개시된 문헌 외에 제3의 문헌에 포함되어잇던 사건인지도 궁금합니다 항상 답변 감사드립니다!","선행문헌 1에 상위개념이 개시되어 있고, 선행문헌 2에 부정적 교시가 있는 경우에도 포함된다고 해석됩니다. 출원 전 선행문헌으로부터 선택발명으로서 인정될 수 있느냐의 관점에서 따져 봐야 하기 때문입니다. 열공하세요~ 답글기능 더보기", ,,20.05.07
특허법,조문,23조4항,[23조] 절차의 중지 중 결정 중지에 대한 질문,"안녕하세요 변리사님 23조의 절차의 중지 1항은 “(당연중지) 특허청장 또는 심판관이 천재지변이나 그 밖의 불가피한 사유로 그 직무를 수행할 수 없을 때에는 특허청 또는 특허심판원에 계속 중인 절차는 {그 사유가 없어질 때까지} 중지된다” 고 규정하여 그 사유가 소멸함과 동시에 중지가 해소됨을 알 수 있는데요, 23조의 2항도 “당사자에게 일정하지 아니한 기간 동안 특허청 또는 특허심판원에 계속 중인 절차를 속행할 수 없는 장애사유가 생긴 경우에는 특허청장 또는 심판관은 결정으로 {장애사유가 해소될 때까지} 그 절차의 중지를 명할 수 있다.” 고 규정하여 사유가 생긴 경우 결정으로 중지를명하지만, 그 중지의 해소는 “장애사유가 해소될 때까지” 로 규정하고 있어 1항과 마찬가지로 사유가 소멸함과 동시에 중지가 해소될 수 있음을 규정하는 것은 아닌지 궁금합니다. 즉, 1항의 당연중지는 사유 소멸과 동시에 자동으로 그 중지가 해소되고 2항의 결정중지는 결정으로 중지하지만 그 중지의 해소는 법률의 규정처럼 사유 소멸과 동시에 자동으로 중지가 해소되거나 3항에 의해 취소를 결정하는 두가지 해소 사유가 있는 것인지 궁금합니다. 감사합니다! 저작자 표시컨텐츠변경비영리",안녕하세요? 제23조제3항에 의해서만 결정중지가 해소됩니다. 장애사유가 해소 + 취소결정이 결정중지가 해소되기 위한 요건입니다. 열공하세요~, ,,20.05.07
특허법,조문,11조,(11조) 복수당사자의 대표,"안녕하세요 변리사님, 11조 조문을 공부하다가 질문 드립니다 11조에서는 각자가 모두를 대표하는 경우와 대표자가 대표하는 경우를 나누어서 특허에 관한 절차를 밟는 것을 말하고 있습니다. 이 때 각자가 모두를 대표하여 절차를 밟던, 대표자가 그 절차를 밟던, 그 절차의 명의는 복수당사자 모두의 명의로 하고 절차만 각자가 하거나 대표자가 해도 된다는 의미인지 아니면 명의 자체도 각자 개인의 명의 혹은 대표자 명의로만으로도 가능한 것인지 궁금합니다. 다시말해 11조에서 명시하는 절차를 밟는다는 것의 의미가 명의를 사용한다는 것의 의미인지, 아니면 단순 절차를 밟는 다는 것의 의미인지 궁금합니다. 수험생들을 위해 좋은자료를 만들어주시고 강의를 해주셔서 늘 감사한 마음을 가지고 있습니다. 항상 건강 조심하세요~",안녕하세요? 각자/대표자 명의로 가능하다는 것입니다. 열공하세요~, ,,20.06.05
특허법,조문,8조,8조 대리권의 불소멸,"안녕하세요 변리사님, 복대리인의 관점에서 대리권의 불소멸 관련하여 문의드립니다. 임의대리인의 경우 임의대리인 자신이 사망하는 경우, 대리권이 소멸하게 됩니다. 이 경우 민법을 적용하게 되면 해당 임의대리인이 선임한 복대리인의 대리권 또한 소멸하게 됩니다. 그러나 특허에 관한 절차의 원활, 수계자를 위해 대리권을 소멸시키지 아니하는 것이 바람직하므로 임의대리인이 사망하더라도 복대리인의 대리권은 소멸하지 않는 것이 타당하다고 여겨집니다. 그러나 8조 각 호에서는 '법정대리인의 대리권이 소멸할 경우, 임의대리인의 대리권은 소멸하지 않는다' 의 의미만 가지고 있는 반면, 임의대리인의 대리권이 소멸할 경우, 복대리인의 대리권에 대한 언급은 없는 것으로 보입니다. 따라서 1) 임의대리인의 대리권 소멸시, 복대리인의 대리권은 소멸하지 않는 것은 맞는지 2) 그리고 이에 대한 조문의 근거는 없는 것인지 궁금합니다.","안녕하세요? 1. 네, 맞습니다. 2. 민소법 제96조를 준용하여 적용합니다. 특허청에서 발간된 출원방식심사지침서(2018.9) 128p를 참조해 보세요. 열공하세요~ 답글기능 더보기", ,,20.07.22
특허법,조문,,도해 특허법(대리권의 내용) 관련 부분 오타 여부 문의 드립니다,도해특허법 14판 대리권의 내용 25p 임의 대리인의 특별수권범위에 관련되서 법조문에서는 출원의 변경 포기 취하 기간연장등록출원의 취하 신청의 취하 청구의 취하 우선권주장이나 취하 거절결정불복심판의 청구 복대리인의 선임 특허권의 포기 을 규정하고 있는데 책에는 복대리인의 선임과 특허권의 포기가 빠져 있습니다. 단순누락인지 알고 싶습니다.,안녕하세요? 단순 누락이네요, ,,20.07.23
특허법,조문,2조,(2조) 용도발명,"의약용도발명 정의 = 종래의 물질로부터 새로운 속성을 발견하고, 새로운 의약용도로 이용하는 과정에서 창작적요소가 존재한다. 1.종래의 물질로부터 새로운 투여용법으로 진보성 인정된 의약용도발명이 있다고 가정할때 이때 새로운 투여용법은 새로운 의약 용도 인가요? (판례= 투여용법과 투여용량이라는 새로운 의약용도가 부가되어 특허요건을 갖춘 의약에 대해서는 새롭게특허권이 부여될수있다) 2. 그렇다면 일반적 의약용도발명에서 의약용도는 ex) 비만증치료,알츠하이머치료 들 대상질병에 관한것인데 1번의 경우와의 차이가 무었인지 궁급합니다.. 항상 감사드립니다 그리고 강의 잘듣고있습니다 ㅎㅎ","1. 네 2. 질병, 효과는 제1용도, 투여용법은 제2용도입니다. 모두 다 발명의 구성요소로 이해하면 됩니다. 열공하세요~ 답글기능 더보기", ,,20.07.27
특허법,조문,,공지기술에 의한 권리범위 인정 여부,"안녕하세요. 매일 임병웅 변리사님에 다가가기 위해 고군분투중인 수험생입니다. 리담 특허법 p776~p777에서, 특허발명의 구성요소 중 일부가 공지기술일 때, 판례는 유기적 결합 여부에 따라 보호범위 확장 여부를 구별하는 입장인데, 책에는 이에 대한 비판이 적혀있었습니다. 그런데 저는 비판에서의 입장이 잘 이해가 가지 않아 질문드립니다. 즉 A+B+C+D로 이루어진 발명 X가 있을 때 C,D가 공지이고 (판례의 조건에 따라) 그들이 유기적으로 결합되어 있지 않다면, 판례 : A+B가 권리범위(즉 A+B+C는 침해) 비판 : A+B+C+D가 권리범위(즉 A+B+C는 침해X) 일텐데요, 책의 4)에서는 공지된 실시유형에는 권리범위가 미치지 않는다고 하고 있습니다. 그런데 A+B+C+D의 권리범위에 속하는데 공지되어 있는 실시유형이 있다면, 애초에 A+B+C+D는 특허를 받을 수 없지 않은가요? 즉 A+B+C+D+E가 그 예시일텐데, 특허발명의 실시유형 중 공지된 실시유형이 존재할 수 있는지에 대해 궁금합니다. 감사합니다!","착오로 등록된 경우를 말합니다. 예를 들어, 기능식 청구항으로 기재하였는데, 공지된 실시태양이 있어 신규성 위반임에도 불구하고 착오로 등록된 경우를 생각해 보면 됩니다. 제목과 카테고리가 질문규칙에 맞지 않으니 수정해 주세요.", ,,20.08.18
특허법,조문,2조1호,[2조1호] 발명의 성립,"안녕하세요 변리사님! 미완성발명에 대해 용어혼동이 있어 질문드립니다 이지책 및 알고잇는바로는 미완성발명은 2조1호의 발명으로 성립성이 결여된것으로 알고잇엇는데 최근에 미완성발명은 2조1호의 발명으로서 성립성을 갖추엇으나, 완성되지 못한것이라는 취지의 설명을 들어 명확히 하고자 질문드립니다 미완성발명은 2조1호의 특허법상 발명으로서 성립 자체가 되지 않은것이 맞나요? 아니면 특러법상 발명으로서 2조1호의 성립성은 갖추엇으나 완성만 되지 않은것인가요? 항상 명확히 알려주셔서 감사드립니다!!","완성되지 않았으나 성립성을 갖추었다는 것 자체가 모순입니다. 불성립발명은 미완성발명과 비발명이 있는데, 미완성발명은 완성발명이 될 가능성이 있는 것이고, 비발명은 그렇지 못한 것입니다. 기본서를 정독해 보세요", ,,20.08.19
특허법,문제,11조,[11조] 복수당사자대표 객,"객관식 57번 문제입니다 선택지 5번에서 ‘대표자를 선정하여 특허청 또는 특허심판원에 신고한 때에는 대표자 1인의 명의로 거절결정 불복심판의 청구인이 될 수 있다’ 11조에서 거불심 청구는 각자가 전원을 대표하는 경우의 예외이지만, 대표자를 선출한 경우에는 대표자 단독으로 절차를 진행할 수 있다고 공부했는데, 지문이 틀린 이유가 궁굼합니다. 답지에는 139조 3항 조문이 써있습니다. 저작자 표시컨텐츠변경비영리","제139조제3항을 읽어보면, 전원이 반드시 청구해야 한다고 기술되어 있습니다. 제11조는 출원 및 심판청구 이외의 절차에 적용되며, 각호에 분할출원, 심판청구가 들어가 있는 것은 입법불비입니다. 기본서를 정독해 보세요.", ,,20.09.16
특허법,문제,14조,14조 기간의 계산 객관식문제,"안녕하세요 변리사님. 이번 리담 객관식 문제에서 질문이 있습니다. p68(68번?)에서 4번지문 무권리자의 특허권이 2023년5월28일에 무효심결이 확정되었을 떄 정당한 권리자가 출원일 소급받기 위해서는 심결확정으로부터 30일이 지나면 안되니까 기산일 2023년 5월29일, 5월31일까지 있으므로 31-29=2, 남은 일수: 30-2=28, 6월28일에서 전날인 6월27일까지 출원을 하면 되는것 아닌가요? 해설에서는 6월26로 되어있는데, 34조의 ""특허를 받지 못하게 된 날부터 30일""과 35조의 ""심결이 확정된 날부터 30일"" 이 두 개는 해당 날을 산입해서 그 날부터 기산일로 하여 30일을 계산하는건가요?? 감사합니다! 저작자 표시컨텐츠변경비영리","확정이란 더 이상 불복할 수 없는 상태에 이른 것을 말하고, 30일 경과후 다음날 0시에 확정됩니다. 답글기능 더보기", ,,20.09.24
특허법,조문,19조,[19조] 절차의 속행,"위 문제 보기ㄷ과 관련하여 아들 을이 17.3.10에 절차를 속행하였는데, 거절결정불복심판의 청구기간 기산점은 3월 11일부터가 맞나요? 따라서 청구가능 기간 만료일은 4월 9일 24까지인가요?(토요일,일요일, 근로자의 날이 아니라는 가정하에 말씀드립니다.)",초일이 기산일입니다., ,,20.10.07
특허법,조문,5조,[5조] 재외자의 행위능력과 공시송달 질문합니다.,"안녕하세요? 아래 사진 판례 관련 질문드립니다. 그려주신 타임라인에서 1) 갑이 단독으로 보정은 11조 1항 각호에 해당되는 사항이 아니므로 적법 2) 공시송달은 절차상 하자, 단 이를 수리해서 특허에 관한 절차(=갑의 단독심판청구) 를 진행했음 -> 5조 위반 이유로 절차상 하자 주장 불가 3) 을을 추가하는 보정은 가능(140조의2 2항 1호 : 을의 동의가 있는 경우로 한정) 으로 이해하는 것이 맞나요..? 미리 답변 감사드립니다!",1. 재외자이므로 제출불가이나 수리된 경우 하자 치유 간주 2. 공시송달 효력 불발생. 다시 송달해야만 심판청구기간 기산 3. 다시 송달되었을 때 갑이 심판청구후 을의 동의가 있다면 을을 추가하는 보정 가능 제목이 질문규칙에 맞지 않으니 수정해 주세요 답글기능 더보기, ,,20.10.17
