과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,제67조의 2,재심사청구,재심사청구시 보정서와 함께 제출할때 47조1항3호(시기)47조3항(보정내용제한)만족 재심사청구전에 심사할때 심사관 착오로 청구범위 있던 내용중 거절이유 발견못하면 심사때처럼 최초거절이유통지 하나요??,"거절이유가 원시적으로 발생한 경우 최초, 법 제47조제1항제1호시의 시기에 발생한 경우 최후 통지를 하게 됩니다", ,,18.05.18
특허법,조문,제66조의 2,직권보정 조문의 뜻에 대한 질문입니다,특허법 제51조에 의한 보정각하 판단시에 기재불비가 명백히 잘못된 경우에 심사관은 직권보정(66조의2)이 가능한데 동법 제66조의2 1항 조문에서는 '명백히 잘못된 경우 '란 것은 '사소한 오탈자'도 포함되는 경우인가요? 아니면 사소한 오탈자 이에의 '명백히 잘못 기재된 기재불비'만을 뜻하는 건가요?,안녕하세요? 명백히 잘못된 경우 = 사소한 오탈자 + 명백히 잘못된 기재불비 입니다. 기본서의 직권보정 파트를 한 독 정독해 보세요~, ,,18.06.20
특허법,조문,제59조,출원심사 청구 질문,위 사진에러 59조 3항에서 ~한날로부터 30일 이내에 ~가능하다라고 되어있는데요. 이때에는 초일을 산입하여야 되는 건가요 불산입해야하는 건가요...,"오전 0시에 출원하지는 않기 때문에, 산입되지 않습니다. 열공하세요~", ,,18.06.22
특허법,조문,제66조의 3,66조의 3 1항 1호 질문드립니다.,"조문 읽다가 단순하지만 의문이 생겨서 질문드립니다. 66조의 3(특허결정 이후 직권 재심사)에서 1항 1호 명백한 거절이유가 절차적 요건일 경우 그러하지 아니하다라고 되어있는데요, 다시 말하면, 특허 결정 취소도 안되고 직권 재심사도 못한다는 건가요? 그렇다면 차후 일반적으로 어떤 절차가 뒤따르는 지 궁금합니다.","네. 절차적 특허요건은 심사의 신속성을 위해 둔 규정이기 때문에, 차후 하자가 치유된 것으로 생각하면 됩니다.", ,,18.06.22
특허법,조문,제61조,우선심사 요건에 관한 질문,"안녕하세요 임병웅변리사님 다름이아니라 우선심사제도에 관하여 공부하다 질문사항이 생겨 글 남기게 되었습니다. 우선심사의 요건중 시행령 9조의 7호의 경우 조약에 의한 우선권주장의 기초가 되는 출원이라고 되어있는데 이경우 우리나라출원이 1국출원이고 이를 기초로 외국에서 2국출원이 조약우주를 수반하고 있는 경우를 말하는 건가요? 즉, 이때 1국출원인 우리나라출원에 대해 우선심사청구를 할 수 있다는건가요?",네. 맞습니다., ,,18.07.06
특허법,조문,"제59조 ,60조",확대된 선출원의 지위와 출원공개제도를 활용한 심사청구제도 운영,"강의노트 p246에 두번째 case 즉, 공개전 실체심사를 한 경우에 1) 출원일로부터 1년이내에 특허결정이 나면 두가지 단서를 붙이고 2) 출원일로부터 1년이후 1년6개월되기전에는 한가지 단서를 붙인다는 뜻으로 이해를 했는데요. 1)의 경우는 조약우선권제도를 생각하며 이해를 했지만, 2)경우가 잘 이해가 가질 않습니다. 1년6개월되기 전에 특허결정을 할 경우 '선출원의 공개 여부가 불확실하여' 확선의 지위 위반 여부를 판단할 수 없다는 단서를 붙인다는 건데요. '선출원의 공개 여부가 불확실하여'를 나눠보면, 선출원이 존재한다면 특허결정이 나는 것이 아니라 심사보류가 되는 것이고, 선출원이 존재하지 않는다면 특허결정이 나는 걸로 알고 있습니다. 결국 특허결정이 나려면 선출원이 존재하지 않아야한다는 것인데 이러한 상태에서 후에 확선지위 위반이 되는 경우가 있나요? 여기까지 정리해 보았을 때 한가지 단서만 붙이는 경우가 떠오르지 않아서요.. 구체적인 예시가 있다면 설명부탁드리겠습니다. 감사합니다.","말씀하신 것처럼 논리적으로는 이상해 보입니다. 다만, 심사관이 선출원의 최명도에 그 발명이 있다는 것을 발견하지 못하여 보류하지 못할 수도 있음을 가정한 것입니다. 열공하세요~", ,,18.07.06
특허법,조문,제66조의 2,직권보정에 관한 질문,"다름이아니라 직권보정파트를 공부하다 질문사항이 생겨 글 남기게 되었습니다. 직권보정에서 직권보정을 불수용한다는 의견서 제출한 경우 특허결정이 취소된 것으로 보아 심사관은 직권보정 전 명세서 또는 도면에 의해 다시 심사를 한다. 이때 심사관이 직권보정 전에 ""이미 통지된 거절이유""가 발견되더라도 ""다시 거절이유를 통지"" 하여야한다. 라고 되어있는데 이때 이미 통지되었던 거절이유가 원시적으로 발생했던 거절이유라면 최초거절이유를 다시 통지하는건가요? (강의에서는 그렇게 말씀하셨는데 카페에 답변글들을 찾아보니 최후거절이유통지라고 답변하셔서 다시 질문드립니다)","여기에 대해서는 심사실무가 어떻게 되는지 명확하지 않으나, 원시적으로 발생한 것을 처음 발견한 것이라면 최초, 원시적으로 발생하여 최초 거절이유통지를 한 것을 다시 발견한 것이라면 최후가 적절해 보입니다.", ,,18.07.08
특허법,조문,제66조의 2,직권보정 후 심사진행 CASE,"위 그림에서의 2번 거절이유와 아래 그림에서의 1번 거절이유 관련인데 위 그림에서 2번 거절이유는 ""직권보정 전에 이미 통지된 거절이유가 발견되더라도 다시 거절이유를 통지하여야 한다"" 에 해당하는 거절이유 인데, 단순히, 47조 1항 1의 시기에 발견되었던 거절이유 이기에 다시 최후거절이유통지를 해주는 것이고 그 다음 66조의 2 단서에 해당하는 ""다만, 그 거절이유가 출원인이 받아들이지 아니한 직권보정사항에 해당하고, 이미 통지된 거절이유라면 바로 거절결정할 수 있다"" 아래 그림에서의 1번 거절이유같은 경우엔 보정1에서 발견되었었던 거절이유인데 이후 심사2에서 해소가 안됬음에도 불구하고 직권보정을 해주려 했으나, 의견서를 제출함으로써 직권보정이 취소되고 다시 심사를 진행하는데 저 1번 거절이유가 사실상 원거절이유가 해소가 안된 경우에 해당하기에 거절결정을 하게 되는건가요? 또한 거절결정할 수 있다 라는건 거절결정을 안할 수도 있는 건가요??","이해한 것이 맞고, 거절결정한다는 것입니다.", ,,18.07.09
특허법,조문,제66조의 2,직권보정의 심사진행,"안녕하세요 변리사님, 의견서 제출로 직권보정이 취소되고 이전에 거절이유통지되었던사유가 있으면 거절결정하지않고 거절이유통지한다고하는데요 그 사례가 그림의 A가 맞나요? 그림의 A가 다시 발견되면 어떤 거절이유통지를 하는지 궁금합니다. 1. 시기에 기준하여 최초거절통지 2. 해소되었다고 잘못 간과했으므로 최후거절통지 3. 해소가 되었음에도 동일조문 동일사실 발견되는 케이스도 있나요?","A가 맞습니다. 1.2. 이 경우 최초를 통지해야 하는지 아니면 최후를 통지해야 하는지에 대해서는 심사실무가 명확하지 않습니다. 다만, 이미 최초거절이유통지로 기회를 주었다는 점을 고려할 때 최후거절이유통지가 적절해 보입니다. 3. 해소가 되었다고 착각한 경우입니다.", ,,18.07.11
특허법,조문,제64조,출원공개의 예외 및 조기공개신청,"1) 출원공개의 예외 사유를 보면 청번등비불 이렇게 5가지 사유가 있는데(64조) 뒤에 (시규 11조) 조기공개신청서의 제출에서 보면 청번등까지만 불수리 사유로 써있고 비불에 해당하는 내용은 써있지 않습니다. 숨겨진 이유 같은게 있나 생각해보려 했는데 잘 떠오르지 않아서요, 왜 그런지 궁금합니다! 2) 그리고 비밀취급명령 같은 경우, 87조 4항에 의해 등록공고가 보류된다는데 그렇다면 설정등록까지 될 경우 포대복사신청에 의해서 볼 수 있는 것인가요? 상식적으로 당연히 안 될 것 같긴 한데 216조를 봐도 포대복사신청을 할 수 있는 사유에 비밀취급명령은 없는 것 같아서 의문이 생겼습니다. 입법 불비라고 생각해도 되는 것인가요? 특허법 처음 듣는데 정말 재미있게 잘 수강하고 있습니다. 감사합니다!",1. 명확하지 않으나 불특허발명인지 비밀취급명령을 받아야 되는지는 조기공개신청 당시에 알 수 없는 경우가 대부분이기 때문인 것으로 보입니다. 2. 입법불비입니다., ,,18.09.11
특허법,문제,제66조의 2,직권재심사,"제12판 객관식 문제지 458페이지의 직권 보정 문제중 3번의경우 최후거절이유가 아니라 지문에 나온것 처럼 ""최초거절이유통지""가 맞지 않나 해서요~ 직권재심사이기에 거절이유가 어디서 발생하였든지 간에 모든 거절이유는 ""최초거절이유통지""로 강의노트 270페이지에 적혀있어 혼동이있습니다.",직권보정(제66조의2)과 직권재심사(제66조의3)를 혼동하고 있네요. 다시 한 번 확인해 보세요~, ,,18.10.03
특허법,조문,제66조의 3,특허결정 이후 직권재심사,"특허결정 내린 후, 심사관이 명백한 거절이유를 발견하게 될 경우 직권재심사를 할 수 있는데... 만약 거절결정 불복심판에서 심판청구의 이유가 있어서, 원결정을 취소하고 자판하여 특허심결을 한 상황이라면 (177① 준용 66) 이에 대해 특허청의 심사관이 직권재심사할 수 있나요? (심판원의 판단이 아무리 심사관을 기속하더라도 새로운 거절이유가 있으면 기속되지않고, 직권재심사가 가능할 것 같아서요) 그 전제로서 특허심판원은 심결내린 결과물들을 특허청으로 반송해주나요?","법조문이나 실무에 명확히 드러나 있지 않기 때문에 매우 어려운 문제네요. 심판관이 특허심결한 것이지 심사관이 특허결정을 한 것은 아니므로, 직권재심사를 하더라도 심판관이 해야 하는 것으로 보입니다. 그런데, 법 제170조에서는 현재 법 제63조의2의 정보제공을 준용하나 법 제66조의3의 직권 재심사을 준용하고 있지는 않습니다.","근데 제가 질문드린 이유가 민사소송에서는 항소심, 상고심 절차가 완결된 경우에 1심으로 소송기록을 반송하고, 1심이 그 소송기록을 보관하도록 되어 있어서요. (민소법 421,425) 특허증 발급도 오직 특허청장만 할 수 있는 것인점을 보면 '특허권' 관리(?)도 특허청 소관일 것일텐데..그래서 특허심판원의 특허심결로 발생한 특허권도 특허청에서 관리하는게 아닐까라는 생각에 민사소송절차처럼 반송규정이 있나 찾아보았지만, 안보여서 드린 질문이었습니다.","심판원, 심사국 모두 특허청 내의 조직이기 때문에, 민사소송처럼 별도의 규정이 필요없는 것처럼 보이네요.",18.10.30
특허법,문제,제67조의 2,재심사 청구 제도와 관려해서 재심사청구와 거절결정불복심판과의 관계에 관해 질문이 있습니다.,"안녕하세요 임병웅 변리사님! 보정서와 거절결정불복심판청구서를 동일자에 제출한 취급과 관련하여 궁금한게 생겨 오랜만에 질문을 드리게 되었습니다. 답변 항상 감사합니다~ 문제에서 ""수신인을 특허심판원장으로 하여 청구범위를 보정한 보정서와 거절결정 불복심판 청구서를 동일자로 제출하였다. 이 경우 위 보정서가 어떻게 취급 되는지와 거절결정불복심판 절차 진행에 대하여 설명하시오"" 라고 주어졌는데 어떤식으로 서술하는게 올바른지 답이 서지 않아 질문하게됬습니다. 일반적으로 보정서와 심판청구서를 동일자로 제출한 경우의 유형은 2가지가 있는데 하나는""재심사청구 취지를 기재한 보정서와 심판청구서를 동일자로 제출한 경우"" 다른 하나는"" 재심사청구 취지를 기재하지 않은 보정서와 심판청구서를 동일자로 제출한 경우""가 있는데 둘 중 어느것을 선택하느냐에 따라 뒤의 절차가 달라지게됩니다. 제가 생각하기로는 문제에서 따로 재심사청구취지를 기재했다고 단서를 주지 않았기 때문에 재심사청구가 취지를 기재하지 않은 보정서와 심판청구서를 동일자로 제출한 경우로 취급하여 풀어야한다고 생각이드는데 혹시 문제에서 주어진 ""청구범위를 보정한 보정서""를 재심사청구 취지가 기재된 것으로 따로 전제사항으로 약술하고 풀어도 상관이 없을까요?(재심사청구 취지가 기재된것으로 문제를 풀면 혹시 틀린 답이 되지않을까 해서 질문을 드립니다)","서술형 문제에서 드러나지 않았다면, 재심사취지를 기재한 경우와 그렇지 않은 경우로 구분하여 문제를 풀어야 합니다.", ,,18.11.07
특허법,조문,제66조의 2,직권보정 중 의견서 제출의 효과 부분,"직권보정 중 의견서 제출의 효과 부분에서, 1. 의견서를 제출하면 - 직권보정이 없던 것으로 보고 - 특허결정도 함께 취소된것으로 본다. 2. 특허결정이 취소된 경우로 보는 경우, 직권보정 전 명,도에 의해 다시 심사를 진행 - 이때에, 직권보정 전에 이미 통지된 거절이유가 발견 되더라도 다시 거절이유를 통지해야하며 \\ 다만, 그 거절이유가 출원인이 받아들이지 않은 직권보정사항이면서 (&) 이미 통지된 거절 이유라면 => 바로 거절결정 할 수 있다 라고 되어있는데요 직권보정 전 명.도 에 의해 다시 심사를 진행한다면, 직권보정을 했던(출원인은받아들이지 아니한) 사항이 거절이유로 있을것 같은데 2항 전단에서의 경우가 어떤것인지 궁금합니다. 이해가 짧아 질문이 긴것 죄송합니다.",이해하고 있는 내용이 맞습니다. 직권보정 전 존재하는 거절이유에 대하여 거절이유통지를 하여야 한다는 것입니다. 대부분 기재불비로 인한 거절이유가 될 것입니다.,"A 특허결정이 취소되는 것으로 보는 경우 심사관은 직권보정 전 명.도 에 의해 다시 심사를 진행한다. 이때 직권보정 전에 이미 통지된 거절이유가 발견되더라도 다시 거절이유를 통지하여야 한다. B 다만, 그 거절이유가 받아들이지 아니한 직권보정사항 & 이미 통지된 것이면 바로 거절결정 할 수 있다. 1. 직권보정(거절이유 통지 있었으나 출원인의 보정이 없어서) 2. 직권보정(거절이유 통지 한적 없이) 이때 B 의 경우는 1. 경우라 생각하면 될까요?",네 1번입니다. 다만 케이스는 다양하게 발생할 수 있습니다. 예를 들어 다른 거정이유+직권보정거절이유 포함하여 통지하였으나 다른 거절이유만 해소되어 직권보정하면서 특허결정한 경우를 생각해 보면 됩니다.,18.11.29
특허법,조문,제65조 2항,보상금청구권 질문입니다,안녕하세요 변리사님 상표와 비교해서 보다가 문뜩 든 질문입니다. 상표의 손실보상청구권에서는 상표등록출원인이 해당 상표를 사용하고 있지 않으면 업무상 손실이 없는 것으로 보아 손실보상청구권을 청구 할수 없다고 배웟는데요 특허에서도 거의 같은 규정인 보상금 청구권에서 “특허발명의 실시에 대하여 통상적으로 받을수 있는 금액에 상당하는 보상금의 지급을 청구 할수 있다.”라고 되어잇는데 특허법에서는 출원인이 실제로 사용하고 있지 않더라도 실시에 대하여 통상적으로 받을 수 있는 금액을 청구 할수 있나요?? 이지특허법에는 청구 할 수 있다는 것처럼 되어있는데 정확한 답을 알고 싶어서요!(제가 못찾은것 일수도...) 친절한 답변 항상 감사합니다!,"네. 할 수 있습니다. 상표법과 특허법의 기본적인 차이점을 모르고 있습니다. 상표법은 선택을 보호하는 것이기 때문에 사용하지 않으면 가치를 인정하지 않는 것이고, 특허법은 창작을 보호하는 것이기 때문에 실시하지 않아도 가치를 인정해 주는 것입니다. 열공하세요~", ,,18.11.29
특허법,조문,제61조,우선심사 사항 질문드립니다.,"안녕하세요 변리사님. 61조 2에서 이번에 새로 들어온 "" 인공지능 또는 사물인터넷 등 4차 산업혁명과 관련된 기술을 활용한 특허출원:""도 실용실안에서도 우선심사가 가능한지 궁금합니다",실용신안은 제외되어 있습니다., ,,18.12.05
특허법,문제,발진법2,직무발명에 관한 질문입니다,"239번문제 4번보기를 보면 '사용자가 직무발명의 승계여부의 통지를 해태한 경우에는 사용자는 그 발명에 대한 권리의 승계를 포기한 것으로 보고, 그 후 종업원이 특허를 받은 경우라도 사용자는 종업원의 동의를 받지 아니하고는 통상실시권을 가질 수 없다' (ㅇ) 인데요, 도해특허법을 참고해보면, 승계여부를 통지하지 않은경우 예약승계계약이 있는경우에는 통상실시권을 동의하에 인정해주고, 예약승계계약이 없는 경우에는 동의가 없어도 인정해준다고 되어있는데요. 그렇다면 문제의 경우, 종업원 동의를 받지않아도 통상실시권을 가질 수 있는 경우가 있는데 맞는 보기인 이유가 무엇인가요? 혹시 '해태'라는 용어가 예약승계계약이 있는 것을 전제하고 있는것인지요??","예약승계계약이 없는 경우에는 승계여부통지의무 자체가 없습니다. 다만, 사안의 사실관계에서는 조금 더 정확히 표현되는 것이 좋을 것 같네요.", ,,18.12.06
특허법,조문,제64조,출원공개 - 협의제 불응시 출원공개 질문입니다.,"동일자출원이여서 협의제명령이 있었는데 협의 없었을 때 선출원 지위가 남는데요, 다른 사람들이 그 출원이 있었다는걸 어떻게 알 수 있나요? 출원일부터 18개월 후 출원공개 되거나 그전이라면 출원 후 36조 거절이유 받아서 알게되는건가요?",네. 그렇습니다., ,,19.01.08
특허법,조문,제66조의 3,직권 재심사와 통지,"66의3 2항에서 심사관은 직권 재심사를 하려면 특허결정 취소사실을 통지해야 한다고 규정, 67조 2항에서는 특허청장은 특허여부결정의 등본을 송달해야 한다고 규정하고 있습니다. 66의3 2항에서의 통지의 주체가 심사관인지 특허청장인지 궁금합니다.",문맥상 심사관입니다., ,,19.01.25
특허법,조문,제61조,우선심사 대상,"안녕하새요 변리사님? 우선심사대상 중 1호의 경우, 간접침해하는 경우도 그 대상아 되나요? 감사합니다!","안 될 것 같네요. 심사실무상 청구항에 기재된 발명과 제3자가 실시하고 있는 발명이 동일(AER, 균등론)하여야 합니다.", ,,19.01.26
특허법,조문,제65조 ,보상금청구권,검색을 해보았는데도 답변이 이해가 잘 안돼서 질문 드립니다 출원 공개전에 경고를 한 경우에는 출원 공개된 때부터 보상금청구권이 발생한 것으로 해석된다. 라고 교재에 적혀있는데 어떤 의미인지.. 경고는 했지만 통상적으로 받을수있는 금액은 계산 안되다가 공개 되는 날부터 계산한다는 의미인가요..? 그렇다면 경고를받으면 사실상 악의라고봐도 돼고 그순간부터 계산돼야하는것 아닌가요..?!?! ㅎㅎ 감사합니다 새해복많이받으세요!,, ,,19.02.03
특허법,조문,제57조,심사관의 회피,특허에서 심판관은 제척기피회피 가능 심사관은 제척가능(전심관여이유로제척불가능) 기피불가능 까지는 정리했는데 심사관의 회피는 가능한지 불가능한지 궁금합니다.,"법에 규정은 없지만, 실무상 특허청에서 인정을 해 주고 있습니다.", ,,19.02.03
특허법,조문,시행규칙 40의 3,특허출원심사의 유예,특허출원심사의 유예에서 특허출원심사의 유예신청이 있기 전에 이미 거절이유를 통지하거나 특허결정서를 통지한 경우 유예신청서는 불수리된다. 라고 나와있고 특허여부결정의 보류에서는 특허여부결정의 보류신청이 있기 전에 이미 특허거절결정서 또는 특허결정서가 통지된 경우 보류신청서는 불수리된다. 라고 나와있는데요. 그럼 특허여부결정의 보류에서는 특허거절결정서가 포함되있고 특허출원심사의 유예에서는 특허거절결정서가 포함이 안되어있으니 특허출원심사의 유예에서는 특허거절결정서가 통지된 경우에도 유예신청 가능한가요? 아니면 거절이유 통지에 특허거절결정서 가 포함됐다고 봐서 똑같이 불수리 되나요?,거절결정이 되었다는 것은 거절이유통지가 먼저 되었다는 것이고 심사유예대상이 아닙니다., ,,19.04.18
특허법,조문,제67조의 2,재심사청구 효과에 관한 질문입니다,"일반심사에 따른 거절결정이 있고 등본송달일로부터 30일 내에 심판청구를 하지 않고 재심사청구를 할 수 있는데 여기서 분할출원 시기적 요건을 접목시키면 원래는 분할출원 가능시기 3가지 중 하나인 거절결정등본송달일로부터 30일 내에 분할출원이 가능하겠지만 재심사를 청구하면 재심사청구의 효과인 '일반심사에 따른 거절결정 취소' 때문에 '재심사청구 후'부터 '거절결정등본송달일로부터 30일이 되는 날'까지는 분할출원이 안된다고 알고 있습니다. 변경출원의 시기적 요건은 원출원일 후, 최초거절결정등본송달일부터 30일 내인데 변경출원은 재심사청구의 효과에 구애받지 아니하고 그냥 30일이 다 되는 날까지 변경출원이 가능하다고 강의노트 271p에 기재돼서 궁금해서 질문합니다. 변경출원의 시기적 요건의 경우는 일반심사에 따른 거절결정에 따른 재심사청구의 효과(거절결정 취소)에 영향받지 않는 이유가 궁금합니다.","아직 실무가 명확하지 않습니다. 다만, 분할출원의 경우 일반적으로 분할출원하면서 보정을 하는데, 그 기간이 지나면 어차피 보정을 못하니 재심사청구할 때까지도 제한하고 있지만, 변경출원의 경우 변경출원과 동시에 원출원이 취하간주되어 보정을 필요로 하지 않으니, 굳이 제한할 필요가 없다고 보고 있습니다.", ,,19.05.03
특허법,조문,제66조의 2,직권보정 거절이유 통지 관련 질문입니다,강의노트 278페이지입니다 위 사진에서 거절이유(2)가 보정3에 의해 해소되지 않았는데 그걸 직권보정 후의 심사4에서 발견하면 최후거절이유통지를 하는데 이유가 바로 거절결정하는 사유(출원인이 안받아들인 직권보정사항+이미 통지된 거절이유)가 아니어서 그런 것으로 이해하고 있습니다 '거절이유(2)를 심사4단계에서 발견'같은 상황이면 47조1항1호시기에 발생한 거절이유이니 최후거절이유통지를 하는 것인지 아니면 상황 불문하고 바로 거절결정 사유가 아니면 무조건 최후거절이유통지를 하는 건지 궁금합니다 제대로 심사되었다면 심사3단계에서 원거절이유인 29조2항 위반이 해소되지 않았으니 거절결정해야하는데 그것만 발견하지 못하고 명백히 잘못된 경우인 기재불비만을 발견해서 직권보정하고 특허결정한 상황을 전제한 것으로 생각했는데 제 생각이 맞는 것인가요?,"네. 맞습니다. 그리고 법 제47조제1항제1호의 시기에 발생한 거절이유이니, 최후거절이유통지를 하는 것입니다.", ,,19.05.03
특허법,조문,제63조 1항,"심판, 소송단계에서의 보정각하","심판, 소송단계에서 보정각하를 할 때 “심사/심판 단계에서의 보정각하사유가 아닌 다른 사유에 의하여 판단될 수 있으며, 이 경우 청구인에게 의견서를 제출할 수 있는 기회를 주지 아니하여도 된다”고 나와있는데 이게 심판/소송 단계에서 정말 아예 처음 발견한 거절이유가 아니라 심판단계에서 최후거절이유통지에 따른 보정에 의해 발생한 새로운 사유를 들어 보정각하 할 수 있고 또 소송단계에서는 방금전에 말한 사유와 더불어 심판단계에서 다루지 않았지만 심사단계에서 다룬 사유를 들어 보정각하 결정을 할 수 있다는게 맞나요?","먼저, 거절이유와 보정각하사유를 혼동하고 있네요. 다음올, 해당 문구는, 예를 들어 법 제47조제3항제1호 위반으로 보정각하되었는데, 법 제47조제2항 위반으로 보정각하가 타당하다고 판단할 수 있다는 판례입니다. 어차피 보정각하할 때는 법 제63조제1항 단서에 의해 의견제출기회를 주지 않아도 되기 때문입니다.", ,,19.05.05
특허법,조문,제59조 2항,심사청구 할 수 없는 범위,"안녕하세요 59조 2항 단서 각호에는 출원인이 출원심사 청구할 수 없는 두 가지 경우가 있는데 둘의 공통점은 반려사유로 보입니다. 그렇다면 두가지의 경우만 출원심사 청구 할 수 없는것인가요? 아니면 시행규칙 11조, 모든 반려사유에 해당되면 출원인이 심사청구를 할 수 없나요?","시행규칙 제11조제1항 각호는 제한열거적입니다. 즉, 제한열거적인 사유에 해당하는 경우 반려되고, 법 제59조제2항 단서는 그 중 하나입니다.", ,,19.07.05
특허법,조문,제67조의 2,재심사의 청구 시기적 요건,67조의2 1항 본문의 괄호에 제15조제1항에 따라 제132조의 17에 따른 기간이 연장된 경우 그 연장된 기간을 말한다. 1.위의 내용에서 132조의 17은 거절결정불복 심판의 청구기간이고 15조 1항에 따라 그 기간은 연장될 수 있다고 알고있습니다. 그런데 67조의2 1항은 재심사 청구의 기간을 말하는건데 거절결정불복심판청구의 법조문을 재심사청구의 기간에 적용할 수 있는건가요? 2.그냥 그 법정기간의 연장을 재심사 청구가능 기간에도 준용하겠다는 취지인건가요? 감사합니다!,"둘 다 거절결정등본송달일로부터 30일이고, 따라서 재심사청구기간에도 준용하겠다는 의미입니다.", ,,19.07.17
특허법,조문,제66조의 2,기재불비와 직권보정,"기재불비의 경우 명백히 잘못된 경우이고, 다른 거절이유가 있으면 사소한 오탈자는 참고사항으로, 명백히 잘못된 기재불비는 거절이유에 포함하여 거절이유 통지하는 것으로 알고 있는데, 이 때 거절이유통지만하고 직권보정은 하지 않는 것인가요? 왜 기재불비가 아닌 다른 거절이유가 있는데 직권보정이 보류되는 것인지 궁금합니다.",법조문을 읽어 보시면 직권보정은 특허결정하면서만 할 수 있습니다., ,,19.07.24
특허법,조문,제66조의 2,직권보정사항의 일부를 처음부터 없었던 것으로 보는 경우,"66조의2 3항에서, ""특허출원인은 직권보정 사항의 일부를 받아들일 수 없으면 의견서를 제출하여야 한다.""고 정하고 있고, 같은조 4항에서는, ""의견서를 제출한 경우 그 직권보정 사항의 일부를 처음부터 없었던 것으로 본다.""라고 정하고 있습니다. 질문1) 이것이, ""명세서의 A, B를 심사관이 A', B'로 보정하였고, 출원인이 B'에 대해서만 의견서를 제출한 경우 일부(B')만을 처음부터 없었던 것으로 본다""는 의미라면, A'로의 직권보정은 출원인이 받아들인 보정이므로 출원인의 의사에 의한 보정과 같은 취급을 하면 될까요? 질문2) 이 경우, 특허결정 취소로 다시 진행한 심사에서 A'(출원인이 받아들인 직권보정 사항이므로 거절결정X)의 거절이유가 발견되었다면, 발생시기를 구분하여 최초나 최후거절이유통지를 하는 것인가요(단, 47조 1항 본문시기 발생이라 하더라도 이미 통지된 거절이유인 경우에는 최후거절이유통지)? 예를 들면, 기재불비 해소를 위한 보정(A->A') 후 발견된 거절이유는 보통 원시적으로 존재한 거절이유일테고, 이미 통지된 거절이유인지 여부에 따라 최초나 최후거절이유 통지를 하는 것인데, 발견된 거절이유가 신규성 위반 등이라면 최초거절이유통지를 하게되는 것인가요? (B에 존재하는 거절이유로 인해 거절결정되지 않는 경우[B에 대해 거절이유통지가 없었던 경우]를 전제로 생각하였습니다)",1.2. 네. 그렇습니다., ,,19.07.28
