과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,132의13,"[132의13 2항, 159조]","안녕하세요 강사님, 직권심리 관련하여 어려운 부분들이 있어 질문드립니다. 1. 무효심판에서는 청구인이 신청한 이유로 무효심결을 하려는 경우에는, 심판관이 직권으로 탐지한 사항이 아니므로 피청구인에게 따로 의견서 제출 기회를 주지 않아도 되는 것인가요? 만약 그렇다면 그 이유는 심판청구서 부본을 피청구인에게 송달하고 그에 따른 답변서 제출 기회를 주기 때문에, 이미 피청구인에게 방어할 기회가 주어져서인 것인지 궁금합니다. 만약 심판청구서 부본 송달 이후에 청구인이 이유를 보정하게 되면 보정서를 추가적으로 피청구인에게 송달해 주는지, 그에 대한 답변서 제출기회도 추가적으로 주어지는지도 궁금합니다. 2. 추가적으로 132의13 2항 조문상으로는 '특허취소결정을 하려는 때에는' 의견서 제출 기회를 주어야 한다~라고 되어 있습니다. 강의시간에 설명해주신 바로는 직권탐지and취소이유 두 조건을 모두 만족했을 때 의견서 제출 기회를 주는 것이라고 설명해 주셨는데, 조문에서는 직권탐지하지 않은 경우에도 취소이유가 있다면 의견서 제출 기회를 주어야 하는 것처럼 표현되어 있는 것 같습니다. 단지 조문상의 표현으로 받아들이면 되는 것인지 궁금하여 질문드립니다. 감사합니다.","1. (1) 네. 의견제출기회를 주지 않습니다. (2) 네, 답변서 제출기간 내 정정을 할 수 있기 때문입니다. (3) 그리고 심판청구 이후에는 상대방이 제출한 서류를 송달해 주고 있으며, 청구이유를 보정하는 경우, 피청구인이 이에 대한 의견서를 제출할 수 있습니다. 한편, 새로운 증거가 추가되는 경우에는 심판장이 기간을 주어서 정정할 수 있도록 하고 있습니다. 2. 직권탐지가 아니라 직권심리하여 취소이유가 있는 경우에 의견제출기회를 주고 있습니다. 직권심리와 직권탐지는 완전히 다른 개념입니다. 기본서를 확인해 보세요.", ,,23.10.12
특허법,조문,132의2,"132의2[특허취소신청], 133[특허무효심판]",특허취소신청의 심리범위는 제한설을 따르고 특허무효심판의 심리범위는 무제한설을 따른다고 이해했는데 맞나요? 심결취소송에서도 그래서 특허청장은 새로운 거절이유 등을 주장하지 못하지만 무효심판 청구인 또는 피청구인은 새로운 주장 및 증거를 제출할 수 있다고 이해했습니다,네 맞습니다., ,,23.10.29
특허법,조문,132조의3,[132조의 3] 특허취소신청절차에서의 특허의 정정,정정청구의 시기: 특허취소결정하려고 특허의 취소이유를 통지하고 의견서 제출기회 부여에 따라 지정된 기간 명세서 또는 도면의 보정: 특허취소결정하려고 특허의 취소이유를 통지하고 의견서 제출기회 부여에 따라 지정된 기간 & 정정심판의 직권심리에 대한 의견서 제출기간에 따라 지정된 기간 정정청구의 취하: 특허취소결정하려고 특허의 취소이유를 통지하고 의견서 제출기회 부여에 따라 지정된 기간과 그 만료일부터 1개월 & 정정심판의 직권심리에 대한 의견서 제출기간에 따라 지정된 기간 이렇게 정리하면 맞나요?,네, ,,24.02.09
특허법,조문,132조의7,[제132조의7]특허취소신청의 심판관 제척,"안녕하세요, 조문 해석 관련하여 도움 부탁드립니다. 비슷한 질문이 하나 있긴 한데 이해가 잘 되지 않아서요 제132조의7제2항에 따르면 특허취소신청의 심판관에 관하여 제148조를 준용하고,이 때 제148조제6호의 “심결”은 “특허취소결정”으로 본다고 되어있는데요, 특허취소결정이 있은 후 재심 등에 의해 다시 특허취소신청 절차가 진행되는 경우를 말하는 것인가요? 다른 글에 써주신 답변에서는 '취소신청했는데 기각결정이 확정되자 다시 무효심판을 청구한 경우'라고 답변해주셨는데 해당 조문은 취소신청의 심판관 제척사유에 대한 내용인데 무효심판에도 적용되는건지 의문이 생깁니다.","문리적 해석을 그대로 하면, 취소신청에 대하여 심판관이 특허취소결정을 하였는데, 다시 취소신청이 된 경우이어야 하는데, 문의한 재심의 경우를 제외하고는 마땅히 적용될 수 있는 케이스가 생각나지 않네요.", ,,24.05.12
특허법,조문,162조,[162조]심판절차에서의 심리 관련 용어 질문,"안녕하새요, 정말 기초적인 질문이라 민망하나 확실히 하고자 질문드립니다! 심결시=심리종결시= 심결에 의한 종료시 이렇듯 줄임말을 나타내는 것이 맞을까요?","심리종결하고, 이를 통지한 후 20일 이내 심결합니다. 즉 심결시와 심리종결시는 동일한 의미가 아니고, 심결에 의한 종료시는 심결을 하여 종료되었다는 의미이니, 이 또한 동일한 의미가 아닙니다. 제목이 질문규칙에 맞지 않으니 수정해 주세요. 참고로 [제162조]를 문의하고 있습니다.", ,,24.09.07
특허법,조문,132의12,[132의12] 취소신청취하 시기,"132의12. 1항에서 취소신청에대한 결정이 있으면 결정등본송달때까지만 취하가 가능하다고 규정하고있고. 무효심판은 심결확정시까지 심판청구취하가 가능합니다 궁금한것이 취소신청중 기각결정은 불복이 불가능하므로. 등본송달과 무효심판의 심결확정시와 동급이라 볼수있지만, 취소결정의경우 불복이가능한데, 왜 여전히 결정등본송달시까지인가요? 혹시나 취소이유통지 이후부터는 취소신청인-특허청 에서 특허청-특허권자로 절차가 바뀌어서 그런가 생각해봤지만 취소이유통지 뒤에도 취소결정등본송달 까지 취소신청을 취하할수있으니까 이런이유는 아닌거같아서요.","입법취지에 비춰 살펴 보면 조금 더 잘 이해가 될 것 같습니다. 취소신청제도의 취지가 공중의 심사기능을 통해 부실권리를 조기에 소멸시키고자 하는 것이고, 취소결정이 되었다는 것은 부실권리라는 것에 비춰 봤을 때, 등본송달후에는 취하할 수 없도록 제한을 두고 있는 것입니다. 열공하세요~", ,,24.11.13
특허법,조문,132조의4,[132조의4] 취소신청의 이유 및 증거,특허취소신청 이유 및 증거는 직권보정 대상이 아니기 때문에 132.4 2항에 따라 요지변경보정을 하여도 결정각하 사유가 되지않는데 만약에 취소신청 이유 및 증거 표시를 하지 아니한 경우 추가보정하지 않고 그대로 신청하면 불수리 되는 것인지 아니면 취소신청이 그대로 인정되는 것인지 궁금합니다 감사합니다,"제132조의5 결정각하를 적용할 수 없으니, 제16조에 따라 심판원장이 보정명령 후 무효 처분한다고 이해하면 됩니다. 열공하세요~", ,,25.02.02
특허법,조문,132조의12,[132조의 12] 도해 311p 특허취소신청 취하 질문입니다,"안녕하세요 변리사님, 도해 311p 표에서 특허취소신청의 취하에 ‘결정등본 송달하기 전까지 청구항마다’ 라고 되어있는데 132조의 12에서는 ‘결정등본 송달되기 전’으로 나와있어서 오타가 맞는지 확인하고싶어서 질문드렸습니다. 감사합니다.",조문 그대로 공부하는 것이 좋습니다. 다만 송달은 기본적으로 도달주의를 내포하고 있기 때문에 송달하기 전과 송달되기 전을 구분하는 것이 적절하지 않습니다. 열공하세요~, ,,25.02.05
특허법,조문,133조의2,"[133조의2, 137] 정정 불가분의 원칙","정정 불가분의 원칙(2007후1053)의 의미가 정정의 적법성은 청구항별로 판단하나, 출원일체의 원칙처럼 하나의 정정이라도 부적법한 경우 정정 자체를 허용하지 않는다는 의미로 해석하면 될까요? 또한 133의2 6항을 137에서 준용하지 않는 이유는 특허취소신청과 무효심판은 청구항별로 청구가 가능하나 정정심판은 불가능하기 때문이다. 라고 이해하면 되는건가요? 감사합니다.","1. 정정은 청구범위만 하는 것이 아닙니다. 발명의 설명도 정정할 수 있습니다. 따라서 그렇게 이해하면 안됩니다. 전체 정정이 적법해야만 정정이 인정된다고 이해해야 합니다. 2. 네, 맞습니다.", ,,25.07.09
특허법,문제,135조,[135조] 7번의 1번선지,"1번선지에서 원칙적으로 확인대상발명의 일부가 불특정되어있거나 확인대상발명 자체가 기재가 되어있는 않은 경우에는 방식위반(140조)으로 보정명령을 내리고 보정에 의해서도 명확히 특정이 되지 않았을 경우에 결정으로 심결을 각하하는 것이 원칙이지만 1번 선지에서는 보정명령 절차에 대한 내용을 생략하고 바로 결정각하한다고 했기 때문에 완벽히 맞다고 하기에는 애매한 ""세모"" 선지로 보면 될까요? 바쁘신 와중에 제 질문에 답해주셔서 감사합니다 박준연 드림 저작자 표시컨텐츠변경비영리",판례의 요지를 모르고 있네요. 청구취지로서 특정이 미흡하다면 권리범위 판단할 수 있더라도 각하하여야 한다는 것입니다. 기본서에서 권리범위확인심판 파트를 공부해 보세요., ,,25.10.19
특허법,조문,135조,[135조] 합의로 인한 이해관계 소멸 여부,"안녕하세요 변리사님 심판 당사자적격자로서의 이해관계에 대한 질문 부탁드립니다. 앞서 다른 질문에 대한 답변(https://m.cafe.daum.net/ezpatent/7ZHQ/1381?searchView=Y)을 찾아보았으나, 잘 이해가 되지 않아서 질문드립니다. 리담 24판 1000pg의 내용을 제가 이해한 바에 따르면, ① “권리를 인정하고 권리에 위반되는 행위를 하지 않겠다” -> 무효심판 이해관계 소멸 O / 권리범위확인심판 이해관계 소멸 X ② ""권리범위에 속함을 인정한다“ -> 무효심판 이해관계 소멸 X / 권리범위확인심판 이해관계 소멸 O 라고 이해했는데, 62회 13번 기출문제에서는 “乙의 특허권을 인정하고 그 권리에 위반되는 행위를 하지 않겠다”는 내용의 약정을 하였다면 이로 인해 乙이 무효심판을 청구할 이익이 상실되었다고 보아야 한다 라는 지문이 틀린 지문이라고 하는데, 질문1 ) 판례를 있는 그대로 받아들여야 한다는 다른 질문에 대한 변리사님 답변에 따르면 상기 지문의 말미를 “무효심판을 청구할 이익이 상실되었다고 보아야 한다”가 아니라 “권리범위확인심판을 청구할 이익이 소멸하였다고 할 수는 없다”가 되어야 하므로 틀렸다는 건가요? 질문2 ) 그렇다면, 제가 정리한 ①,②의 내용은 잘못 정리한 건가요? 리담 기본서에서는 “(①의 경우에) 특허무효심판과 달리 권리범위확인심판청구의 이해관계가 소멸하지 아니한다고 하였다.”라는 부분으로 보아 무효심판 이해관계는 소멸하였다고 이해했는데, 잘못 이해한 건가요?","사실 문구로만 보면 틀렸다고 보기 어려우나 합의의 내용만으로 명확치 않고 합의의 경위, 합의후의 사정 등을 고려할 여지가 있어서 절대적 진리라고 보기 어렵다고 이해하면 됩니다.", ,,26.01.17
특허법,조문,132의5,132의 5 1항 4호 제외의 의미,"1호에서 4호를 제외한다는 것이 4호(이유 및 증거표시)를 정확히 어떻게 해석해야되나요? 제 해석은 다음과 같은데 맞나요? ""특허취소신청은 원래 특허취소신청 만료일(취소통지 있으면 그때까지)까지 보정할 수 있으나 132의 5 1항 각호에 해당하면 심판장이 정해준 기간안에만 보정을 할 수 있다. 이때 이유 및 증거표시(4호)는 기간을 정하여 보정을 명하지 않으므로 원래대로 특허취소신청 만료일(취소통지 있으면 그때까지)까지 보정할 수 있다"" 가 맞나요? 바쁘신 와중에 제 질문에 답해주셔서 감사합니다","틀렸습니다. 1. 취소신청서의 보정을 언제까지 할 수 있는지는 법에 명시되어 있지 않습니다. 다만 심판에서 심결시까지 심판청구서를 보정할 수 있다는 판례에 비춰 봤을 때, 취소신청에 대한 결정전까지 할 수 있다고 해석함이 타당해 보입니다. 2. 다만, 제132조의4 제2항에 따라 이유 및 증거는 취소신청기간의 만료일(취소이유통지가 있으면 그 때까지)는 자유롭게 보정할 수 있는 것입니다. 3. 한편, 제132조의5 제1항에 따라 심판장은 이유 및 증거 이외에 다른 기재불비가 있으면 보정을 명하게 됩니다. 열공하세요~", ,,26.02.05
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
